"iter" "M_lnFgutabs.1." "M_lnkgutelim.1." "M_lnktot.1." "M_lnkufrac.1." "M_lnkumet.1." "M_lnVdist.1." "M_lnVdistmet.1." "SD_lnFgutabs.1." "SD_lnkgutelim.1." "SD_lnktot.1." "SD_lnkufrac.1." "SD_lnkumet.1." "SD_lnVdist.1." "SD_lnVdistmet.1." "GSD_Ccpt.1." "GSD_Cmet.1." "GSD_Qu.1." "GSD_Q_fec.1." "GSD_Qu_met.1." "lnFgutabs.1.1." "lnkgutelim.1.1." "lnktot.1.1." "lnkufrac.1.1." "lnkumet.1.1." "lnVdist.1.1." "lnVdistmet.1.1." "lnFgutabs.1.2." "lnkgutelim.1.2." "lnktot.1.2." "lnkufrac.1.2." "lnkumet.1.2." "lnVdist.1.2." "lnVdistmet.1.2." "lnFgutabs.1.3." "lnkgutelim.1.3." "lnktot.1.3." "lnkufrac.1.3." "lnkumet.1.3." "lnVdist.1.3." "lnVdistmet.1.3." "lnFgutabs.1.4." "lnkgutelim.1.4." "lnktot.1.4." "lnkufrac.1.4." "lnkumet.1.4." "lnVdist.1.4." "lnVdistmet.1.4." "lnFgutabs.1.5." "lnkgutelim.1.5." "lnktot.1.5." "lnkufrac.1.5." "lnkumet.1.5." "lnVdist.1.5." "lnVdistmet.1.5." "lnFgutabs.1.6." "lnkgutelim.1.6." "lnktot.1.6." "lnkufrac.1.6." "lnkumet.1.6." "lnVdist.1.6." "lnVdistmet.1.6." "lnFgutabs.1.7." "lnkgutelim.1.7." "lnktot.1.7." "lnkufrac.1.7." "lnkumet.1.7." "lnVdist.1.7." "lnVdistmet.1.7." "lnFgutabs.1.8." "lnkgutelim.1.8." "lnktot.1.8." "lnkufrac.1.8." "lnkumet.1.8." "lnVdist.1.8." "lnVdistmet.1.8." "LnPrior" "LnData" "LnPosterior"
31350 -0.504627 -1.16587 -1.03448 -1.133 -0.587127 0.0247513 0.0145233 0.202104 0.149334 0.207156 0.200703 0.220781 0.109206 0.102699 1.17661 1.24894 1.11161 1.10332 1.11636 -0.125276 1.33271 -1.61018 1.55024 0.386428 -1.75865 -1.54336 1.01802 2.47166 -1.74886 -0.693026 0.0809324 -0.269703 -0.00116052 -0.104644 -1.35698 -0.194158 -1.0597 1.25805 -0.396322 2.34471 -0.284867 -0.873029 -1.23909 0.266449 0.179784 -0.179997 -0.0720154 -1.25028 -0.307432 0.0195153 0.388024 1.41509 -2.33438 0.592617 0.28421 -1.24884 -1.15644 -0.0956533 0.58636 0.890002 0.0238138 -0.675223 0.0964587 -0.443472 0.24588 0.438448 -1.47832 -1.06448 -1.43731 1.83298 1.08019 0.784043 -1.345 0.867696 -1.93872 -82.56011 551.375 468.8149
34100 -0.567345 -1.10969 -1.1075 -1.09471 -0.402579 0.0369254 0.0846751 0.142625 0.256195 0.222026 0.138407 0.299036 0.239676 0.137856 1.19718 1.2353 1.10465 1.10782 1.11352 0.307249 0.788404 -1.0923 1.80954 -0.953904 -0.993851 -1.07222 1.84407 1.41198 -1.46191 -1.36656 -0.861435 -0.00337859 1.16346 0.217178 -0.891401 0.0777196 -1.72865 0.634101 -0.512939 0.172171 0.296635 -0.747967 -0.967089 -0.113498 -0.610989 0.18633 0.291515 -1.11374 -0.472928 0.29796 0.372142 0.273065 -0.992533 0.21453 0.760142 -0.708247 -0.722052 -0.13786 -0.224093 0.500448 -1.51576 -0.109615 -0.474886 -0.0901099 -0.60069 -0.511014 -0.37644 -0.986233 -1.39913 0.35013 1.43771 0.731845 -1.57009 0.838709 -1.80033 -73.33057 557.566 484.2354
45850 -0.694282 -0.987983 -1.08953 -1.08474 -0.7029 -0.197951 0.0619933 0.218503 0.284396 0.187948 0.188522 0.28509 0.213506 0.252167 1.17055 1.22327 1.10481 1.10444 1.1154 0.756597 0.389854 -1.39583 1.39728 -0.024169 0.0797879 -0.54692 1.685 1.11248 -1.6898 -1.27107 0.201637 0.747075 0.382352 0.716688 -1.5014 0.0912896 -1.23563 1.65404 0.99772 0.0196839 0.543975 -0.947765 -1.12771 -0.121394 0.693834 1.18173 -0.192138 -0.210033 -0.660305 0.203839 0.164894 0.875324 0.051791 1.01267 1.07408 -1.26857 -0.97391 -0.0826199 0.932011 1.38541 -0.548796 0.215685 -0.549274 -0.193988 -0.191452 0.698502 0.0614605 -1.15565 -0.411424 0.319432 1.39764 0.568316 -0.621837 2.1385 -1.00633 -74.25927 551.889 477.6297
48150 -0.498327 -1.09799 -1.07325 -0.984581 -0.465839 -0.0498455 -0.0408385 0.165283 0.152019 0.180731 0.174751 0.229728 0.12112 0.135934 1.20383 1.23171 1.10355 1.10083 1.14196 -0.318263 1.11864 -1.50387 0.832433 -0.51652 -1.98053 -1.09945 1.16919 2.22034 -2.05628 -1.82943 -0.368829 0.374738 1.11007 -0.319297 -1.64375 0.0179838 -1.9606 0.872097 -0.465206 1.35786 -0.577655 -1.38994 -1.40063 0.056393 -0.0178082 0.701693 -0.527679 -1.37549 -0.819011 0.147722 -0.285829 0.520347 -1.1325 1.02321 -0.0648675 -1.19719 -1.08791 -0.564726 0.155667 0.522023 -0.478827 -0.815346 -0.633438 -0.28585 -0.631517 -0.247936 0.483332 -0.545498 -1.96051 1.31057 1.468 -0.16079 -1.63742 1.229 -0.463323 -79.9319 545.9188 465.9869
46900 -0.522916 -1.14419 -1.25058 -1.24154 -0.531159 -0.0549693 -0.00344954 0.159485 0.238113 0.252617 0.188356 0.122032 0.0951659 0.175347 1.20535 1.20196 1.10937 1.1014 1.12389 0.0537328 1.25044 -0.465628 2.08658 -1.19921 -1.01163 0.472202 1.35821 1.22675 -0.666462 -0.504382 -0.301714 1.09656 1.2888 -0.0736942 -0.806159 0.629863 -0.480147 1.63332 0.412448 1.10347 -0.305142 -0.53591 -0.370473 0.964388 0.787333 0.84354 -0.329763 -1.31484 -0.357255 0.839572 0.843032 1.20656 -2.11076 1.24425 0.257139 -0.662389 -0.0602113 0.884151 0.802494 1.54747 -0.532837 -0.69598 0.129349 0.491648 0.427385 0.106959 -0.354464 -1.1789 -1.86324 0.994999 1.85093 1.5106 -2.89244 0.795566 -1.06476 -80.11851 553.7903 473.6718
27800 -0.618723 -1.15194 -1.11567 -1.08019 -0.613075 -0.0903242 -0.0136992 0.155871 0.164843 0.163024 0.11557 0.325035 0.149931 0.182999 1.2026 1.23798 1.12074 1.10386 1.12343 0.664513 1.68676 -1.44712 2.34994 -0.263373 -1.11688 -0.449969 2.06856 1.48361 -1.86781 -1.53499 0.152592 0.61193 0.460892 0.437954 -1.13312 0.142861 -2.19931 1.12156 0.427455 0.628019 0.373716 -1.06018 -1.30697 0.0757066 0.516388 1.3016 -0.203574 -0.813203 -0.193181 0.394868 0.61305 0.945766 -0.653484 0.353351 0.713873 -0.87612 -0.930797 -0.247931 0.915641 1.0797 -1.17536 -0.0605097 0.10636 -0.0422894 -0.130283 0.457798 -0.12939 -1.6895 -1.27893 1.16535 1.99579 1.45847 -0.628663 1.38953 -2.11069 -82.18556 555.526 473.3404
30050 -0.613911 -1.10055 -1.03911 -1.1034 -0.438099 -0.0741377 -0.0379544 0.159044 0.17569 0.184162 0.16863 0.117787 0.109869 0.175243 1.19962 1.21721 1.10834 1.1019 1.12092 0.70965 0.740945 -1.75858 1.6232 -1.0426 -1.38682 -0.44108 1.98168 0.698032 -2.08016 -1.03783 -0.0380492 1.22291 -0.427355 0.323545 -1.58735 -0.281951 -1.23894 1.95921 0.0198616 0.927239 0.380224 -1.21337 -1.4725 0.207376 -0.947558 1.40413 0.292431 -0.590621 -0.339708 -0.085867 -0.0162284 0.522433 -0.650661 1.20408 0.742189 -1.44557 -1.30907 0.104027 0.350673 1.60498 -0.484205 -0.149094 -0.00360754 -0.573618 -0.132769 -0.223954 -0.223039 -0.881609 -1.31628 0.939238 1.31555 0.765697 -3.55843 1.07844 -1.25408 -82.63817 552.369 469.7308
27400 -0.610114 -1.13313 -1.15553 -1.14181 -0.536117 0.0684849 0.047887 0.113356 0.196499 0.248569 0.114182 0.241069 0.22718 0.111428 1.20547 1.21917 1.1007 1.10184 1.14156 0.632686 1.35021 -0.796 2.22037 -0.915393 -1.19974 0.0281295 2.80424 1.69271 -1.06843 -2.20139 -0.352266 0.300388 1.59324 0.282379 -1.21635 0.349157 -0.778817 1.49681 -0.526306 -0.534158 0.468294 -0.593448 -0.715204 0.456781 -0.331406 0.515785 0.206241 -0.897165 -0.165491 0.42787 0.083389 0.735627 -0.916264 1.48318 1.13409 -0.70537 -0.497448 0.875103 0.623671 0.237842 -2.2919 0.00304358 0.192112 0.0327103 0.0818868 -0.0595938 -0.814454 -0.570241 -1.50323 0.797155 1.41622 1.37392 -1.19838 0.478874 -1.97738 -80.63035 547.9705 467.3401
45650 -0.546049 -1.02687 -1.2042 -1.09868 -0.49442 -0.0649923 -0.0523089 0.134103 0.249964 0.308463 0.219372 0.384217 0.155785 0.130746 1.18267 1.20356 1.10101 1.1046 1.12419 0.0845038 0.0803461 -0.491459 1.17632 -0.28532 -1.19956 -0.908337 1.75091 1.03079 -0.710964 -0.982548 -0.287064 0.80874 1.67407 0.0126302 -1.33213 0.407198 -1.1447 0.668275 -0.0902528 -0.168111 -0.00938303 -0.773217 -0.374806 0.0658856 -0.506163 0.529179 1.93095 -1.24109 -0.782011 0.514051 0.144366 0.42353 -0.521123 2.10619 0.442204 -0.964317 -0.258381 -0.039165 0.517026 1.0858 -0.994226 -0.419348 -0.156521 0.1929 -0.397373 -0.317062 0.310886 0.372463 -2.05465 0.593727 1.30892 0.507356 -0.912501 1.18359 -1.61192 -73.68908 554.7258 481.0367
34650 -0.565647 -1.14445 -1.11367 -0.924758 -0.546421 -0.127633 -0.034044 0.195191 0.248335 0.143968 0.194414 0.206689 0.182269 0.151778 1.18602 1.20138 1.10772 1.10075 1.11371 0.214557 0.832018 -1.60414 0.215261 -1.09008 -0.664547 0.216429 1.35672 1.56662 -2.30382 -1.93885 0.037873 0.892072 0.385291 0.0458143 -0.78971 0.212638 -1.7169 1.59769 0.354183 1.04524 0.0318023 -0.964367 -1.29771 -0.623849 0.626408 1.22077 -0.407404 -0.955771 -0.40404 0.669219 -0.543375 1.33975 -0.739214 0.886461 0.422959 -0.842123 -1.02715 -0.79842 1.02449 1.02015 -1.18228 -0.286747 0.0970368 -0.127111 -0.903527 -0.0883205 0.374602 -1.02824 -1.22308 0.696088 2.18193 -0.137508 -1.4632 1.15008 -1.54677 -78.08441 553.6635 475.5791
30700 -0.553032 -1.00546 -1.35017 -1.14175 -0.515478 -0.070825 -0.0369255 0.167466 0.276822 0.20279 0.163674 0.193657 0.135775 0.139897 1.21649 1.2103 1.10409 1.102 1.10849 0.300328 0.183077 -0.078927 1.76895 -1.17677 -0.8056 0.593744 1.33794 0.335456 -0.316647 -0.673564 0.449726 0.928151 -0.572379 0.196485 -1.33366 1.29149 -1.27813 1.24624 -0.000481855 1.52848 -0.0142909 -1.15561 0.0978921 0.576241 0.118252 0.689983 0.033298 -1.08448 -0.7934 1.50978 0.632873 0.83699 -1.22439 0.456 0.459549 -1.07539 0.523152 0.0252492 0.897604 0.173289 -1.6522 -0.606772 -0.418867 1.09868 0.212782 -0.139401 -1.25664 -1.4318 -1.62326 0.34038 2.5819 1.17882 -1.626 0.831969 -1.3279 -76.25547 537.9008 461.6453
36000 -0.533458 -1.1306 -1.20408 -1.16202 -0.594024 -0.0203984 -0.0395032 0.166559 0.226108 0.267526 0.141958 0.239516 0.270516 0.133675 1.18889 1.20541 1.10243 1.10331 1.10979 0.0153488 0.813103 -0.55831 2.47245 -0.15165 -0.996388 -0.86374 1.38754 1.35109 -0.762273 -1.31272 0.0736997 0.354969 1.19478 -0.174334 -1.02812 0.441088 -0.828667 1.57025 -0.0976614 0.0398206 0.0155377 -0.705342 -0.438801 0.313096 0.0779428 0.374729 0.331115 -1.31856 -0.136779 0.645778 0.718574 0.972532 -1.11575 0.310275 0.49594 -0.84434 -0.252589 0.374181 0.425829 0.644022 0.0500973 -0.524486 0.378819 0.297549 0.152115 -0.280624 -0.300733 -0.153278 -1.64033 0.920749 1.50049 1.54696 -1.11361 0.678464 -1.53443 -70.87708 558.9923 488.1152
26900 -0.540476 -1.20558 -1.15406 -1.02021 -0.461404 -0.0672099 0.00999655 0.164644 0.17507 0.167247 0.185782 0.145581 0.19469 0.272974 1.18929 1.24944 1.10596 1.10062 1.10893 0.0392082 1.68019 -1.21061 0.983536 -0.719974 -0.767511 -1.08739 1.44244 2.12705 -1.58259 -1.63472 -0.0264594 0.452396 -0.0369607 -0.0895243 -1.28761 0.421063 -1.47988 2.51688 0.264418 0.151488 -0.0355284 -0.241523 -0.901827 -0.621738 -0.922571 -0.0331777 0.533379 -1.23388 0.116652 0.642301 -0.182685 1.17106 -0.178217 0.277228 0.229025 -0.630774 -0.776965 -0.110133 1.17367 0.638936 -0.847117 -0.37923 -0.0433474 0.167042 -0.614379 -0.172909 0.560551 -0.389095 -1.81473 1.44145 2.07557 0.199852 -2.51828 0.773703 -1.13363 -78.49741 548.4057 469.9083
44300 -0.579808 -1.15984 -1.1707 -1.05144 -0.479432 0.116595 -0.000649289 0.0993856 0.270367 0.19143 0.193857 0.134489 0.195242 0.149899 1.1902 1.23717 1.10505 1.10197 1.15547 0.419092 0.732648 -0.922306 1.42236 -1.3592 -2.08165 -1.03701 2.89451 1.12024 -1.26807 -1.50216 -0.537267 -0.405277 0.50332 0.183791 -0.865148 0.486279 -1.26717 1.31262 -0.453413 0.592955 0.168799 -0.438122 -0.834539 -0.221979 -0.312287 0.106691 -0.278388 -1.16103 -0.506888 0.724536 -0.0473679 0.772172 -1.48551 -0.00809095 0.963908 -0.672672 -0.468512 -0.178413 0.0301074 -0.0187435 -0.743615 -0.343023 0.0778476 0.158268 -0.504612 -0.0962986 -0.644028 -0.559979 -2.05712 0.647679 1.93606 0.291386 -2.94465 0.402407 -1.29058 -78.26235 549.1356 470.8733
44350 -0.620918 -1.10673 -1.28509 -1.10154 -0.523299 -0.162487 -0.0547159 0.131157 0.120821 0.291454 0.158542 0.155832 0.125841 0.0997761 1.18251 1.28489 1.10401 1.10745 1.11023 0.748413 0.948521 -0.154116 1.61009 -0.569235 -1.24045 -0.41874 2.37745 2.44385 -0.430508 -1.43743 0.192001 1.45336 -0.5672 0.586754 -2.00307 0.698411 -1.21924 1.7604 1.08223 0.720375 0.400287 -0.846876 -0.102819 0.0909264 -0.0231216 1.69275 0.749169 -0.977676 -1.18963 0.846065 0.481286 2.00841 -0.569133 0.855388 1.19408 -1.41892 0.112271 -0.113592 -0.478146 1.77141 1.45855 0.0247227 -0.195274 0.548016 -0.034024 -0.681082 0.106291 -0.00537486 -1.39178 1.22273 1.67538 0.7877 -2.12685 2.3273 -1.15129 -85.6372 551.8374 466.2002
33400 -0.557799 -1.07638 -1.14058 -1.1097 -0.443539 -0.068475 -0.0906571 0.156773 0.26442 0.245694 0.1534 0.155279 0.245818 0.125168 1.22542 1.19446 1.11075 1.10383 1.11678 0.334073 0.288705 -0.87382 1.94971 -0.968034 -0.78274 0.196502 1.58448 0.809081 -1.18642 -1.01838 -0.293892 0.2495 1.07765 -0.0339911 -1.10348 0.232846 -1.06078 1.60896 0.0266785 0.384473 -0.262665 -0.670471 -0.764172 0.34934 -0.297845 0.629582 0.358048 -1.06079 -0.888642 0.476259 0.493535 0.969073 -0.923827 0.724155 0.520559 -1.10057 -0.521286 0.13305 0.677057 0.923216 -0.702096 -0.435761 -0.24681 0.0205116 0.234667 -0.235342 0.234385 -0.815457 -1.44402 0.229163 1.44172 0.567 -2.68471 0.624478 -0.970151 -70.92128 550.4878 479.5665
43600 -0.566598 -1.1559 -1.2403 -1.13864 -0.528946 -0.00788943 -0.0055054 0.152683 0.1264 0.182434 0.177964 0.123488 0.151571 0.12614 1.19839 1.18105 1.11275 1.1005 1.1192 0.500225 1.43323 -0.665579 1.69831 -0.928555 -0.4907 -0.295467 1.7089 3.10453 -0.964169 -0.723927 -0.15044 0.436205 0.0759637 0.0837889 -1.03247 0.816532 -0.969545 1.96359 -0.16128 1.32393 0.161261 -1.0543 -0.351532 0.120059 -0.829805 -0.0556406 0.932835 -1.1836 -0.617444 1.06449 0.50418 1.84814 -0.924876 0.931903 0.618534 -1.00143 -0.0701428 0.287779 -0.100641 0.516111 0.00360749 -0.450507 0.528865 0.535493 0.207793 0.17781 -0.228927 -0.397643 -1.52013 1.21786 2.38004 0.968497 -2.4755 0.90378 -2.2842 -80.98057 552.6434 471.6629
31500 -0.624823 -1.15858 -1.13233 -1.16853 -0.401946 -0.0386493 -0.169829 0.19952 0.198447 0.163526 0.175401 0.202489 0.15405 0.134804 1.21155 1.23631 1.10919 1.10048 1.12087 0.487039 1.13288 -1.32996 1.89486 -0.41354 -0.825728 -0.160186 1.56788 1.67164 -1.81308 -0.640843 -0.699982 0.791737 1.21697 0.359198 -1.58063 0.376568 -0.422139 1.54318 -0.0612966 0.720206 0.259289 -0.368173 -1.17781 0.349138 -0.20713 0.507231 0.462728 -0.546845 -0.532912 0.561302 0.556463 0.76373 -0.404191 1.0682 0.766713 -0.507234 -1.04331 0.304209 0.0841828 0.879855 -0.412732 -0.12977 0.480391 -0.0743527 0.237248 -0.852813 -0.705662 0.245232 -0.909183 1.35458 1.9933 0.824305 -2.2588 1.13299 -0.0979083 -73.25428 540.7095 467.4552
29850 -0.513137 -1.28982 -1.12741 -1.14189 -0.547491 -0.0569763 -0.0209051 0.107107 0.318543 0.20212 0.196682 0.185217 0.128938 0.163036 1.19025 1.26935 1.1321 1.10099 1.11096 0.0490646 1.08894 -1.15939 1.69508 -0.0807478 -0.998286 -1.47219 1.98393 1.57819 -1.33807 -1.23894 -1.03217 0.907174 0.934968 -0.147071 -0.370638 0.262358 -0.951283 1.78971 -0.972711 0.212341 -0.607064 0.147181 -0.95081 -0.0476274 0.130364 1.53904 0.371375 -2.22203 0.268539 0.428386 0.321173 1.2191 -1.19226 0.729671 0.362291 0.193642 -0.708753 0.0340957 -0.0128014 0.637865 0.475988 -1.04395 0.427919 -0.0163657 0.0652997 0.051336 0.19743 -0.886305 -2.63921 1.25252 1.50255 0.847182 -1.35983 1.61522 -2.1637 -81.05658 544.6163 463.5597
27300 -0.600662 -1.2362 -1.1312 -1.09836 -0.527277 -0.0702229 -0.0521865 0.182932 0.189877 0.154014 0.136915 0.129922 0.168722 0.249207 1.20584 1.2197 1.10487 1.10054 1.11081 0.429695 1.72463 -1.31789 1.73122 -1.59145 -1.05204 -0.323486 1.72971 1.64296 -1.87465 -1.82099 0.0279158 0.234708 0.153353 0.309956 -0.611115 0.386742 -1.42051 1.34291 0.260109 0.912239 0.24757 0.112113 -1.33599 0.542454 -0.456617 1.14845 0.691237 -0.670067 -0.142998 0.670787 -0.213885 0.722949 -1.0129 1.34691 0.592964 -0.124734 -0.870618 0.00655453 0.715209 0.514058 -0.50225 -0.170297 0.320694 0.0790628 -0.401638 0.0490135 -0.428432 -0.889534 -1.19242 1.43902 2.1726 1.01539 -2.35698 0.747915 -1.34216 -78.16893 549.4371 471.2682
47650 -0.540677 -1.19578 -1.0834 -1.11787 -0.512395 -0.0382733 -0.08121 0.212614 0.234825 0.140283 0.185885 0.162877 0.176774 0.0613613 1.22149 1.22415 1.10452 1.10087 1.13798 0.185005 1.00758 -1.99126 1.46873 -0.705019 -0.507734 0.710793 1.14056 1.47015 -2.30562 -0.85848 0.0699198 0.50558 0.760246 -0.0909846 -0.788343 0.0798595 -0.785278 2.08512 -0.325049 0.977554 -0.141383 -0.299879 -1.7251 -0.124051 -0.071257 0.0493337 1.49035 -1.01089 -0.229015 0.354442 0.513383 1.89446 -1.09646 0.201006 0.27007 -0.717272 -1.18817 -0.150191 0.234608 0.728164 -1.39167 -0.378407 0.304235 -0.340471 -0.30013 -0.376926 -0.378094 0.301715 -1.13575 0.813526 2.06268 0.643182 -2.26336 1.00241 -0.3893 -76.50992 549.7641 473.2542
28950 -0.558742 -1.14085 -1.08195 -1.08224 -0.457965 0.0115318 0.0156343 0.142479 0.285639 0.238194 0.18738 0.160597 0.22422 0.160516 1.23881 1.21533 1.10181 1.10417 1.1057 0.180119 0.912582 -1.17744 1.20867 -1.29317 -0.638714 -0.412229 1.89108 0.959247 -1.44879 -1.30791 -0.243422 0.626149 0.117082 0.148991 -0.838127 0.00985991 -1.46116 1.3108 -0.721546 0.483723 -0.0140572 -0.524089 -0.929626 -0.033823 -0.43196 0.269347 0.240677 -1.04458 -0.347051 0.168308 0.0438232 1.23084 -1.03959 0.613129 0.585019 -0.657887 -0.809577 -0.219472 0.389707 1.0235 -1.65955 -0.431518 -0.144824 -0.195736 -0.158506 -0.203263 -0.179581 -0.896907 -1.69353 0.878462 1.0877 0.638721 -2.33633 0.821436 -2.20256 -74.07528 556.7844 482.7091
29450 -0.558231 -1.26235 -1.07461 -0.991298 -0.542731 -0.149434 0.0391094 0.100412 0.314188 0.222563 0.155749 0.167567 0.170006 0.172121 1.16902 1.24836 1.1031 1.10292 1.11235 0.482597 0.938972 -1.23645 0.923991 -0.244686 -0.560609 -0.985465 2.55768 1.20471 -1.53662 -1.65366 0.220782 1.29515 0.551383 0.0399811 -0.439407 0.0216897 -1.79569 1.47373 -0.251489 -0.109624 0.190933 -0.0390541 -1.11381 -0.693668 -0.390604 1.2578 0.376308 -1.76478 0.00583938 0.276021 -0.511256 1.2826 -0.919334 0.950432 0.82276 0.0782669 -0.945083 -0.828316 0.86231 1.70474 -0.57296 -0.70994 0.480287 -0.314238 -0.919412 -0.0906511 0.951299 -0.71649 -1.81642 0.883417 1.23835 0.16682 -2.02266 1.83264 -1.29304 -79.59791 544.6386 465.0406
42500 -0.579511 -1.22231 -1.21942 -1.12839 -0.243168 -0.00386453 -0.210804 0.137023 0.158348 0.204652 0.172772 0.369237 0.165421 0.1645 1.1791 1.25364 1.10179 1.10081 1.11711 0.332815 1.5891 -0.619734 1.75121 -0.984197 -2.04073 -0.126634 2.05663 2.23401 -1.03797 -0.962201 -0.745838 0.830712 1.19335 0.0218011 -0.671493 0.657952 -0.874511 0.152994 -0.310075 1.65151 0.140542 -0.314484 -0.414654 0.023816 -0.963573 0.0910137 1.44119 -1.31003 0.247463 0.905636 0.526969 -0.202934 -1.36579 1.55918 0.693813 -0.449173 -0.217167 0.0128158 -0.145007 0.500977 -0.668768 -0.330782 0.198053 0.480147 -0.0985822 -0.555656 0.148205 -0.784225 -1.60839 1.39923 2.06591 1.08002 -1.58218 0.198231 -0.574675 -77.86125 555.5343 477.673
26200 -0.579847 -1.10229 -1.25002 -1.02321 -0.573187 0.0474556 -0.094078 0.159628 0.169822 0.221592 0.108839 0.168961 0.319764 0.102356 1.16603 1.2242 1.11622 1.10729 1.12327 0.333086 1.03894 -0.471471 1.62809 -0.414052 -1.01421 0.183894 1.65245 2.01997 -0.745067 -2.92003 0.000998204 -0.101925 1.23945 0.238187 -1.89774 0.794384 -2.779 2.55419 0.0147625 1.05865 0.0938927 -0.908547 -0.336064 -0.744313 0.0709449 0.111715 1.16731 -0.995475 -1.04932 0.992648 -0.356341 1.4611 -1.07145 1.4696 0.713427 -1.28773 -0.107447 -0.568905 0.714211 0.3423 0.100679 -0.412238 -0.386703 0.500924 -0.0837534 0.940578 -0.353067 -1.9779 -1.39466 0.938772 2.06465 0.261372 -1.65758 0.0562792 -2.09593 -87.73353 556.3585 468.6249
44650 -0.495966 -1.06463 -1.21214 -1.09241 -0.554325 -0.0330864 -0.000150707 0.10862 0.216893 0.176977 0.228186 0.295797 0.142825 0.162227 1.17872 1.24326 1.10806 1.10361 1.1197 -0.336733 0.834835 -0.760787 1.09908 -0.351439 -1.53544 -0.686543 1.80674 0.995407 -1.23874 -0.931038 0.0164369 0.812209 0.658649 -0.384199 -1.43351 0.819754 -0.931686 1.01025 -0.0369945 0.224693 -0.644185 -0.856613 -0.622623 0.222108 0.273053 1.42631 -0.36376 -2.23826 -0.75739 1.00179 0.320864 0.914743 -1.05752 0.492459 0.231534 -1.40048 -0.307052 -0.0337603 0.504033 0.380017 -0.875712 -1.23794 -0.18303 0.453703 -0.26036 -0.0606585 -0.0323767 -0.405616 -2.71858 0.652378 2.31534 0.308865 -0.957118 0.650889 -1.51273 -76.06704 560.9405 484.8735
34100 -0.55674 -1.03278 -1.11143 -0.998493 -0.596256 -0.133674 -0.0119037 0.261461 0.133148 0.1303 0.18597 0.16315 0.19525 0.104894 1.18745 1.19846 1.11356 1.10265 1.12225 0.0816392 0.910394 -1.81627 0.828289 -0.650448 -0.897347 -0.423014 0.896557 1.07479 -2.30651 -1.52961 0.271844 0.208284 0.549651 -0.0131435 -1.93721 0.193055 -1.42524 1.98869 0.410514 0.669092 -0.100721 -0.854192 -1.67611 -0.524033 -0.00254387 1.06236 0.980628 -0.721436 -1.0075 0.508044 -0.288534 1.93115 -0.298829 0.335379 0.33845 -2.05182 -1.07038 -0.708257 0.278389 -0.113699 0.250456 -0.31296 -0.823223 -0.0858361 -0.661138 0.571627 -0.0943181 -1.67857 -1.14351 1.04537 2.46034 0.0777298 -1.67205 0.91549 -2.31679 -81.93376 544.3305 462.3967
43750 -0.600851 -1.105 -1.0863 -1.1817 -0.593767 -0.205266 -0.0359809 0.292564 0.241057 0.214892 0.157784 0.233357 0.206635 0.185282 1.15798 1.2173 1.10644 1.10031 1.13408 0.193982 1.13 -1.29391 2.20887 -0.144079 -0.220371 -0.728744 1.04543 1.17092 -1.46003 -0.779188 -0.205997 0.647172 1.23617 0.239613 -1.12567 0.0142241 -1.2032 1.28587 0.678013 1.22992 0.147768 -0.790668 -1.13859 0.576534 0.155519 1.45552 0.407699 -0.467306 -0.293537 0.234704 0.695105 0.932256 -0.199744 1.37435 0.425594 -1.15216 -0.822252 0.716482 0.89478 1.08397 -0.969825 -0.0417144 0.179486 -0.246514 0.265769 0.247963 0.683016 -0.491155 -0.598605 0.556129 1.35159 1.01972 -1.02633 1.56448 -1.28605 -73.17152 557.9593 484.7878
45750 -0.532312 -1.1789 -1.19756 -1.10649 -0.475493 -0.0404653 -0.0423856 0.132924 0.32894 0.33004 0.154308 0.342815 0.184942 0.119597 1.23713 1.18473 1.1171 1.10193 1.10262 0.164641 0.993387 -0.462513 1.53045 -0.840176 -1.27347 0.474429 1.64726 1.09124 -0.634336 -1.70824 -0.514426 0.119455 1.43188 -0.0500366 -0.738786 0.335608 -1.31041 0.600281 0.30158 1.50576 -0.227791 -0.00875196 -0.307877 -0.141153 -0.67558 0.0898337 2.04616 -1.64136 -0.481804 0.526247 0.697701 0.921149 -0.836638 -0.624777 0.379641 -0.368455 -0.218658 -0.0977458 0.0914486 0.0680529 -0.987896 -0.655859 -0.199053 0.249831 0.200764 -0.03478 -0.228971 -1.67246 -1.88696 0.697712 1.19097 0.914093 -1.13499 0.652449 -0.748925 -73.67669 544.601 470.9243
48200 -0.600075 -1.23029 -1.23976 -1.16075 -0.511894 -0.0485469 -0.0249556 0.264465 0.326684 0.210438 0.163163 0.213141 0.110351 0.225022 1.20278 1.25924 1.10959 1.10096 1.11434 0.284234 0.800686 -0.501733 1.84359 -0.707934 -1.59499 -1.02161 1.04218 1.41322 -0.869849 -0.908834 -0.212598 0.409182 0.176534 0.0906722 -0.523138 0.834538 -1.01077 1.90085 0.159131 -0.858874 0.169404 -0.0114764 -0.395151 0.42926 0.0812138 1.16097 -0.707369 -0.359161 0.149637 0.954542 0.421586 0.42158 -1.59048 0.155074 0.520388 -0.345904 -0.120539 0.444759 0.323101 0.731199 -0.379753 -0.0499768 0.175242 0.518943 0.217632 -0.132453 -0.721862 -0.176649 -0.797642 0.794004 2.12794 1.32889 -1.61532 1.59321 -1.53006 -72.22548 542.1866 469.9612
