iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkufrac(1)	M_lnkumet(1)	M_lnVdist(1)	M_lnVdistmet(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkufrac(1)	SD_lnkumet(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	GSD_Ccpt(1)	GSD_Cmet(1)	GSD_Qu(1)	GSD_Q_fec(1)	GSD_Qu_met(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkufrac(1.1)	lnkumet(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkufrac(1.2)	lnkumet(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkufrac(1.3)	lnkumet(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkufrac(1.4)	lnkumet(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkufrac(1.5)	lnkumet(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkufrac(1.6)	lnkumet(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkufrac(1.7)	lnkumet(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkufrac(1.8)	lnkumet(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	LnPrior	LnData	LnPosterior
27750	-0.57162	-1.0667	-1.2938	-1.07788	-0.441161	0.00672449	-0.0308764	0.211036	0.183774	0.346267	0.146266	0.16593	0.230123	0.241783	1.19507	1.24977	1.10544	1.10411	1.11909	0.340791	0.575512	-0.148883	1.54151	-1.2126	-0.693943	0.0958287	1.31612	1.57785	-0.40021	-1.39492	-1.54513	0.706905	0.851591	-0.00397269	-1.68169	0.613583	-1.45548	1.72658	-0.35604	0.166504	0.0421014	-1.24661	-0.0879105	-0.14462	-0.565618	0.403514	0.166437	-0.75132	-0.673762	0.772024	-0.230181	0.00634589	-1.50922	0.617215	0.422223	-1.33335	0.0767593	-0.00695831	0.254399	0.180762	-0.549864	-0.182454	-0.833085	0.491498	-0.592544	-0.209512	-0.519423	-1.08266	-0.980205	0.709928	1.40487	0.489748	-2.37131	0.944808	-0.99674	-7.358936e+01	5.552815e+02	4.816922e+02
27800	-0.58548	-1.06334	-1.29355	-1.05138	-0.426217	-0.0240837	0.0557008	0.214303	0.191889	0.348937	0.184693	0.207275	0.136054	0.403965	1.19806	1.22278	1.11476	1.10412	1.10939	0.36131	0.91311	-0.14844	0.853631	-1.22002	-1.87102	-0.0759565	1.35431	1.14852	-0.382067	-1.39819	-0.527537	1.1326	0.270735	0.173013	-1.39929	0.61036	-1.68701	0.755636	-0.91588	0.44751	0.235481	-1.24009	-0.0989702	0.00117512	-0.731084	1.13639	0.199771	-0.697687	-0.742512	0.738292	-0.068077	0.425078	-1.21906	0.232945	0.505871	-1.48045	0.142278	-0.267959	-0.1152	0.0731622	-0.469672	-0.312084	-0.257432	0.510741	-0.382524	-0.488367	-1.32099	-0.76029	-0.994764	0.95756	1.39891	0.445703	-2.06692	0.370371	-0.922521	-7.310438e+01	5.564572e+02	4.833528e+02
27850	-0.588276	-1.07289	-1.27484	-0.962478	-0.448212	-0.0204713	-0.0376015	0.211345	0.236048	0.324381	0.185045	0.160616	0.0856065	0.185144	1.16747	1.22462	1.1011	1.10216	1.11264	0.395119	0.340668	-0.242093	0.613262	-0.880663	-1.8675	-0.156996	1.34917	1.4459	-0.515925	-1.9989	-0.75665	1.79602	1.04764	0.141208	-1.42434	0.632344	-1.57215	2.62264	0.281634	-0.657772	0.10208	-0.750861	-0.14849	-0.52878	-0.774175	1.61048	0.531312	-0.526017	-0.621219	0.755288	-0.552164	0.095447	-1.42784	0.923517	0.501169	-0.766105	0.0339189	-0.701411	0.0952765	0.00516068	-1.02632	-0.110806	-0.395216	0.441976	-0.883863	-0.435786	-1.69075	-0.728915	-1.09814	0.689171	1.41023	-0.127911	-2.40295	1.861	-1.3333	-8.040675e+01	5.530840e+02	4.726772e+02
27900	-0.581563	-1.01743	-1.29622	-0.945598	-0.405768	-0.0136095	-0.0121227	0.242833	0.233946	0.318587	0.185304	0.146115	0.206235	0.269114	1.19077	1.24872	1.11316	1.10237	1.12526	0.252422	0.29543	-0.210519	0.542666	-1.30325	-0.668587	-0.428064	1.09816	1.24084	-0.401393	-1.62585	-1.42201	0.259132	0.566041	0.183661	-1.48864	0.662088	-2.12224	1.30492	-0.429281	0.355343	-0.0617871	-1.0197	-0.0237694	-0.310895	-0.0820683	-0.116376	-0.164238	-0.717722	-0.572871	0.823826	-0.352062	0.329218	-1.45536	0.777669	0.386752	-0.923637	0.0023425	-0.691338	0.553146	0.238647	-0.979198	-0.142224	-0.63119	0.568029	-1.30352	-0.998373	-0.498665	-0.549036	-0.971784	0.381877	1.55282	-0.320306	-2.98742	0.61726	-1.07861	-7.422209e+01	5.461109e+02	4.718888e+02
27950	-0.581713	-1.10301	-1.2989	-0.926491	-0.446896	-0.143372	-0.039889	0.21605	0.209687	0.31909	0.225465	0.142939	0.18401	0.181308	1.19076	1.263	1.10661	1.10096	1.15241	0.288624	1.08834	-0.195046	0.392581	-1.79658	-0.839206	-0.235649	1.22672	1.75685	-0.339856	-1.92156	-1.25381	0.55168	1.07635	-0.0443975	-1.44469	0.773831	-1.6091	1.93768	-0.22957	-0.577621	-0.0142973	-0.933033	0.00583071	-0.180166	-0.339214	0.289001	0.0203039	-0.655629	-0.687473	0.820764	-0.65316	0.725589	-0.734826	0.639643	0.462502	-0.770449	0.0761365	-0.59447	-0.163332	1.23278	-0.559406	-0.200624	-0.551679	0.585628	-0.800377	-0.14248	-0.039603	-1.21965	-0.995052	0.89988	1.52804	-0.204903	-2.90436	1.64261	-1.11661	-7.696310e+01	5.449287e+02	4.679656e+02
28000	-0.609809	-1.17048	-1.30227	-0.958274	-0.409008	-0.115254	-0.0314721	0.224872	0.197308	0.32916	0.197176	0.172265	0.142452	0.140667	1.21055	1.22461	1.11859	1.10996	1.12656	0.539164	1.08676	-0.154735	0.239471	-1.67938	-0.329927	0.376444	1.36572	2.04226	-0.383966	-1.55385	-0.92554	1.19748	0.530258	0.386811	-1.39575	0.718629	-1.77727	1.62407	0.144711	-0.206922	0.341975	-0.634359	-0.0627434	-0.760875	-1.31086	0.940584	1.27303	-0.560784	-0.228528	0.790913	-0.169202	0.783383	-0.144872	-0.0289129	0.426986	-0.708078	0.204521	-0.723514	-0.163971	0.323001	-2.16221	-0.0963828	0.178107	0.517369	-0.893414	-0.445329	0.538965	-1.0188	-0.772189	0.987632	1.53352	-0.0118677	-2.62456	1.47568	-1.32812	-7.733642e+01	5.444823e+02	4.671458e+02
28050	-0.591254	-1.15943	-1.32018	-0.94325	-0.363585	-0.102738	-0.0310478	0.209082	0.170466	0.336633	0.183103	0.225016	0.0990767	0.238893	1.2102	1.24535	1.10742	1.10286	1.11182	0.435791	0.851456	-0.0730067	0.42654	-1.16889	-0.776319	-0.264825	1.29244	1.8545	-0.297618	-1.71042	-0.70188	1.47146	0.387282	0.193245	-1.60627	0.69472	-1.82301	1.39959	1.37687	0.0280503	0.181898	-0.712987	-0.0223734	-0.645547	-0.545548	1.56999	-0.0153438	-0.707612	-0.662661	0.850378	-0.541656	0.434845	-0.441002	0.289728	0.670868	-0.78263	0.111367	-0.959366	-0.834094	1.97169	0.154965	-0.202604	0.205431	0.528752	-0.874501	-0.715536	-0.00220578	-0.438825	-1.09429	1.32037	1.48843	-0.0765719	-1.93817	1.83955	-2.0271	-7.803961e+01	5.500687e+02	4.720291e+02
28100	-0.570399	-1.17802	-1.34017	-0.923771	-0.422932	-0.0947341	0.0378508	0.206248	0.237527	0.365259	0.197454	0.222551	0.129136	0.1384	1.19727	1.24099	1.10122	1.1031	1.11231	0.26075	1.19915	-0.0866104	0.614103	-0.825533	-0.0489743	-0.673288	1.28853	1.78482	-0.256748	-1.7432	-0.551576	1.11155	0.0884797	0.239187	-0.684564	0.694391	-2.12353	0.281961	1.10058	1.27642	0.112549	-0.41083	0.0402826	-0.990148	-0.354852	1.20819	0.36629	-0.814491	-0.244886	0.84971	-0.641312	0.707722	-1.33778	-0.59363	0.336536	-0.455145	0.242819	-0.804726	-0.48855	0.646263	-0.575917	-0.356148	0.344936	0.581333	-1.16169	-0.584722	-0.156373	-1.53987	-1.27653	1.05978	1.51425	-0.029568	-1.9946	0.642025	-2.14229	-7.512677e+01	5.524386e+02	4.773119e+02
28150	-0.552641	-1.16537	-1.33244	-0.98555	-0.453151	-0.067338	-0.10904	0.208363	0.210703	0.357294	0.135536	0.202193	0.193833	0.129623	1.18546	1.20792	1.1002	1.10176	1.12276	0.163518	0.688304	-0.00224868	0.989783	-1.11536	-1.09164	-0.210752	1.24603	1.64546	-0.235807	-2.37701	-0.432105	0.53973	1.41474	-0.0213634	-1.01515	0.705506	-1.84567	1.56162	0.0513937	0.604929	-0.0836461	-0.685103	0.0605025	-0.759685	-0.303048	0.470708	-0.202014	-0.997203	-0.300771	0.883589	-0.271536	0.619818	-0.9265	0.793995	0.353276	-1.0702	0.243986	-0.577695	0.344643	0.545615	-1.46501	-0.449473	0.0915859	0.564771	-1.14547	-0.111135	-0.340107	-1.29969	-1.07206	0.935574	1.4509	0.155096	-1.96036	1.28422	-1.77085	-7.523091e+01	5.580792e+02	4.828483e+02
28200	-0.57464	-1.19289	-1.34297	-1.03823	-0.430881	0.0974817	-0.0215366	0.159947	0.14788	0.333557	0.11318	0.169554	0.286018	0.143933	1.17915	1.22415	1.1072	1.10061	1.14151	0.346935	1.65794	0.0294004	1.70916	-1.52639	-1.2327	-1.0252	1.65931	2.19164	-0.214458	-1.83257	-0.0434567	-0.186093	-0.49599	0.246286	-1.41826	0.765126	-2.38555	1.92573	-0.225975	-0.00514681	-0.0258782	-0.290556	0.058463	-0.50805	-0.596188	0.0083703	0.21808	-0.962689	-0.374363	0.930028	0.228588	1.0212	-0.943064	1.3785	0.559669	-0.826074	0.176433	-0.440637	0.290243	0.183034	-1.21941	-0.257704	0.14488	0.618359	-1.26195	-0.8051	-0.713955	-0.841642	-1.43413	1.90914	1.59945	0.541299	-2.33799	0.399218	-1.8281	-8.234735e+01	5.544885e+02	4.721411e+02
28250	-0.584897	-1.19222	-1.33024	-1.05078	-0.522721	-0.035071	-0.115502	0.2142	0.173319	0.306996	0.0988686	0.179072	0.0904368	0.320572	1.18535	1.21608	1.10475	1.10016	1.14017	0.350792	1.34215	-0.0555493	1.91804	-1.36855	-2.36628	0.246834	1.31146	2.47761	-0.271429	-2.61323	-0.178131	0.905455	0.618622	0.0298514	-0.606653	0.807867	-1.82159	1.7022	-0.0949037	0.200262	0.147452	-0.676743	0.0689334	-0.262334	-0.201982	1.03057	0.606802	-0.646966	0.0775189	0.902611	0.072783	0.700547	-1.08553	1.10028	0.472401	-0.577505	0.192142	-0.495455	1.11717	0.518764	-0.584974	0.00223258	-0.110068	0.646296	-0.481512	0.178469	0.250361	0.119337	-0.979206	1.44286	1.72533	1.29955	-1.71483	1.56766	-0.721409	-7.998062e+01	5.561322e+02	4.761516e+02
28300	-0.574963	-1.26626	-1.33458	-1.02348	-0.432567	-0.093909	-0.0493785	0.192718	0.248473	0.331257	0.147848	0.235524	0.132284	0.221863	1.16502	1.24952	1.12442	1.10048	1.11709	0.305189	1.51642	-0.0152091	1.15965	-1.49539	-1.00469	0.602935	1.36551	1.83225	-0.22685	-1.59587	-0.248841	0.628499	0.357075	0.163811	-0.40791	0.787929	-1.69943	0.542817	0.161253	0.951029	0.238059	-0.0498231	0.0229094	-0.213868	-0.945687	1.19344	0.821192	-0.835938	0.205782	0.852002	0.215389	0.893505	-0.843691	0.405482	0.618539	-0.377009	0.235638	-0.755577	0.298934	0.606402	-0.232742	-0.159606	0.393628	0.633323	-0.739085	-0.477464	0.31168	-0.449037	-1.19267	1.38395	1.6034	0.336155	-1.73484	1.36421	-1.62013	-7.244188e+01	5.502820e+02	4.778401e+02
28350	-0.610169	-1.25726	-1.33423	-0.996758	-0.456274	-0.0487376	-0.0377907	0.165028	0.177521	0.311918	0.135951	0.282045	0.203369	0.186548	1.20024	1.20271	1.10385	1.10124	1.11663	0.685469	1.83726	-0.0398754	1.21663	-1.01559	-0.705783	0.647238	1.93298	2.34027	-0.296945	-2.32609	-0.715234	0.790777	1.34784	0.208951	-0.450322	0.784341	-2.27713	1.18819	0.241048	0.246762	0.159539	0.245586	0.0316639	-0.552184	-0.0305982	0.308302	-0.189165	-0.930285	0.116714	0.919392	0.0789187	1.04559	-1.18948	-0.0291264	0.813116	-0.343236	0.224518	-0.799878	0.0558254	0.86306	-0.163689	-0.123367	0.64352	0.640398	-0.789485	-0.0905672	-0.477707	-0.996503	-1.28559	1.71269	1.77512	0.150988	-1.40588	0.169049	-1.71003	-7.768498e+01	5.591720e+02	4.814870e+02
28400	-0.586434	-1.19484	-1.35411	-1.03445	-0.529804	-0.00654063	-0.0682116	0.154117	0.226629	0.323075	0.131386	0.225604	0.141411	0.204313	1.19232	1.18245	1.10014	1.10189	1.10078	0.571325	1.23636	-0.0297671	1.14533	-0.613871	-0.901647	0.15463	1.88153	1.71001	-0.235216	-2.26943	0.191572	0.53035	0.779923	0.51523	-0.784899	0.822698	-2.48587	0.972246	0.117625	1.15411	0.476642	-0.404649	0.14434	-0.897033	-0.521782	0.563416	1.17166	-1.05076	-0.190514	0.980373	-0.0895967	1.22232	-1.93103	0.417506	0.657531	-0.469951	0.252551	-0.271291	0.716187	0.820795	-0.653181	-0.223839	0.041834	0.679184	-0.537808	0.341617	-1.10808	-0.860749	-1.21066	0.943001	1.66553	0.182087	-1.35927	1.06714	-1.13196	-7.612719e+01	5.597072e+02	4.835800e+02
28450	-0.602059	-1.21032	-1.33999	-1.01616	-0.472584	-0.0695437	-0.0944362	0.150231	0.27309	0.305642	0.159814	0.311803	0.119414	0.130044	1.18732	1.24465	1.10071	1.10168	1.10023	0.492535	1.2574	-0.050128	1.11296	-0.554098	-1.37072	0.562568	2.03184	1.35431	-0.32085	-1.48602	0.0642407	0.99361	0.662993	0.527631	-0.536792	0.80692	-1.89482	0.680005	-0.0387846	2.16233	0.295098	-0.224578	0.106812	-0.392511	-0.118055	0.635981	0.383197	-0.932674	-0.0956053	1.0019	0.16566	0.821087	-2.13941	0.6384	0.865241	-0.379941	0.339314	-0.575617	-0.00492572	0.235064	-1.56069	-0.33834	0.307792	0.673786	-0.628755	0.0977955	-0.429704	-1.00959	-1.46885	1.15561	1.72071	0.523694	-1.18449	1.66198	-1.30971	-7.659485e+01	5.535165e+02	4.769217e+02
28500	-0.578539	-1.22488	-1.34293	-0.996633	-0.50081	-0.0759906	-0.0927095	0.159139	0.230922	0.303132	0.192061	0.249326	0.126004	0.256183	1.21917	1.23056	1.11268	1.10012	1.11688	0.262269	1.36667	-0.0244769	0.75554	-0.668673	-0.950585	-0.0838108	1.75685	1.52739	-0.255733	-1.52475	-0.0696072	1.17401	0.286381	0.31303	-0.758575	0.858367	-1.94322	1.27022	-0.455022	0.365842	0.121678	-0.0553516	0.0321456	-0.586344	0.0740643	1.25829	0.530009	-1.13161	0.309385	0.941898	-0.0383344	1.0505	-0.652218	-0.0415024	0.595766	0.0508172	0.221728	-0.54336	-0.17573	0.885527	0.420592	-0.244613	0.0719998	0.73918	-0.427706	0.0488446	-0.101732	-0.903333	-1.55093	1.25994	1.76243	-0.0582311	-1.3558	1.56108	-1.00034	-7.154188e+01	5.518652e+02	4.803233e+02
28550	-0.583939	-1.27593	-1.32394	-0.912897	-0.512513	-0.0990122	-0.0936075	0.160875	0.239439	0.30143	0.19717	0.223718	0.189733	0.120263	1.17851	1.24928	1.11862	1.10005	1.12429	0.425799	1.00604	-0.00912709	0.548258	-0.277324	-0.958718	-0.112516	1.69014	1.79231	-0.255975	-1.79253	-0.00143979	0.32652	-0.0855461	0.201697	-0.275269	0.803888	-1.69285	0.767634	0.165956	2.35967	0.102873	-0.0702736	0.103598	-0.715455	-0.124369	0.147206	0.109671	-0.961038	0.367802	0.917576	-0.649627	0.623596	-0.337579	1.97218	0.683656	-0.301686	0.207832	-1.0951	0.632407	0.771707	-0.0197576	-0.345425	0.502838	0.642679	-1.05243	-0.00118293	0.241785	-0.383932	-1.36013	1.37632	1.78086	-0.330757	-1.45416	0.860893	-1.75073	-7.354543e+01	5.479640e+02	4.744185e+02
28600	-0.599249	-1.23831	-1.33725	-0.924873	-0.53926	-0.102192	0.00240959	0.154545	0.286742	0.284842	0.173257	0.191036	0.16836	0.159745	1.20674	1.24025	1.10463	1.10691	1.11633	0.537838	0.997774	-0.0508634	0.334794	-0.744601	-0.77819	-0.503373	1.91121	1.77069	-0.30392	-2.47558	-0.510975	1.82564	0.954873	0.316918	-0.385765	0.865489	-1.93664	1.75554	0.328042	0.497839	0.305579	0.0736698	0.0383636	-1.21444	-0.835384	0.844646	0.518291	-0.99556	-0.00993068	1.08251	-0.618951	1.36446	-0.324415	0.334862	0.794266	-0.439269	0.247502	-1.05503	1.06608	1.13937	-1.10191	-0.299725	0.554042	0.708249	-1.0531	0.194504	0.326711	-1.45349	-1.32894	1.12959	1.86707	-0.0617144	-1.58487	1.33586	-1.75551	-8.011183e+01	5.576942e+02	4.775824e+02
28650	-0.612488	-1.20376	-1.33244	-0.94151	-0.559979	-0.0258321	0.0064606	0.149709	0.37499	0.304413	0.229347	0.210083	0.163854	0.200457	1.19657	1.22227	1.11303	1.10098	1.12881	0.521096	0.655576	-0.0261283	0.520135	-0.289175	-1.45752	-0.65839	2.05974	1.0973	-0.26804	-1.66209	-0.277503	0.447008	0.708519	0.336793	-0.385865	0.87574	-1.69067	1.71331	-0.691192	-0.29692	0.375275	-0.173186	0.0126189	-0.511755	0.205857	0.670218	0.346429	-0.72629	-0.056726	0.943737	-0.249912	1.45908	-1.77534	0.551481	0.651488	-0.225635	0.220051	-0.568257	1.31037	0.0621183	-1.55274	-0.0696399	0.0139092	0.704101	-0.980534	0.0794626	-0.380511	-0.460537	-1.25523	0.91397	1.72374	-0.258474	-1.67635	0.960074	-0.733296	-7.372946e+01	5.532666e+02	4.795371e+02
28700	-0.625444	-1.12816	-1.34479	-0.913122	-0.557123	-0.0381434	-0.112065	0.14522	0.278081	0.311223	0.31115	0.216606	0.137619	0.187161	1.23873	1.1961	1.10043	1.10019	1.11674	0.803148	0.595025	-0.0495744	0.238161	-0.227565	-0.687815	0.0628729	2.22754	1.40084	-0.311523	-1.16554	-0.0873467	1.76233	1.66035	0.339874	-0.689102	0.874535	-1.16927	1.38485	-0.635866	0.799311	0.402999	-0.27592	0.0439008	-0.558125	-0.325258	1.18173	0.646283	-0.772606	-0.366592	0.963376	-0.373103	1.35432	-0.695549	1.17954	0.95607	-0.561962	0.234134	-0.677571	0.505467	0.423141	0.0393499	-0.093248	-0.109933	0.624318	-0.574671	0.702934	-0.609002	-0.804132	-1.33197	0.777295	1.75916	-0.234247	-1.43929	0.73547	-1.02192	-7.260258e+01	5.593940e+02	4.867914e+02
28750	-0.617502	-1.15077	-1.32816	-0.932582	-0.559147	-0.0475984	-0.164956	0.128128	0.312888	0.302038	0.224104	0.179632	0.143582	0.203857	1.22093	1.22071	1.1117	1.1013	1.11994	0.797026	0.662102	-0.0592451	0.322832	-0.769999	-0.949351	0.399599	2.57281	1.12106	-0.241025	-2.16348	-0.543552	0.824119	1.50593	0.430371	-0.603137	0.821394	-1.67476	2.29904	-0.387262	0.437785	0.52537	-0.337039	0.04137	-0.963108	-0.04746	0.978424	1.48993	-0.860936	-0.384126	0.98232	-0.445355	1.64763	-1.73353	0.961425	0.810738	-0.589689	0.205635	-0.723376	1.43957	0.392223	-0.66001	-0.187232	-0.0911264	0.62261	-0.575507	0.700624	0.348128	-0.339026	-1.38746	0.699618	1.72803	-0.228551	-1.64096	0.910178	-0.699455	-7.889514e+01	5.573019e+02	4.784067e+02
28800	-0.617086	-1.17376	-1.35043	-0.953182	-0.545413	-0.0245082	-0.133021	0.108294	0.289341	0.325823	0.194577	0.156754	0.157495	0.259111	1.20456	1.20602	1.10346	1.10236	1.13329	0.952734	0.864296	-0.0306158	0.650224	-0.079066	-1.04464	-0.435105	2.82342	1.32121	-0.249596	-1.63977	0.0557997	0.297378	0.638539	0.491981	-0.440611	0.814867	-1.65735	2.05139	-0.0809071	0.852538	0.821292	-0.11438	-0.000779803	-0.687144	-0.512181	0.794887	1.32077	-0.883689	-0.351552	0.999895	-0.487478	1.62643	-1.13621	1.01214	1.45978	-0.593398	0.249366	-0.935248	0.448705	0.565267	0.169117	0.0555094	-0.049971	0.680033	-0.795578	0.550459	-0.34294	-0.297204	-1.39922	0.787003	1.69749	-0.397953	-1.89431	0.709996	-0.69666	-7.647719e+01	5.536996e+02	4.772224e+02
28850	-0.596939	-1.20128	-1.3501	-0.918456	-0.485595	-0.00177429	-0.126865	0.118402	0.281092	0.319277	0.174229	0.174855	0.183614	0.117355	1.20878	1.23087	1.10167	1.10206	1.12314	0.78942	1.01133	-0.00544641	0.36772	-1.07977	-1.51078	0.282721	2.55033	1.25235	-0.303499	-1.93142	-0.393531	1.06687	1.18377	0.142046	-0.552476	0.854116	-1.85222	2.1663	-0.390912	0.488027	0.176362	0.0198965	0.0903369	-0.851413	-0.105826	0.492776	1.41116	-0.893218	-0.367954	0.95007	-0.852746	1.73956	-0.930584	1.11958	0.920451	-0.291349	0.242076	-1.0821	0.911845	0.282657	-1.01322	0.0326731	-0.233268	0.738279	-1.16416	-0.195308	-0.954914	-0.595862	-1.62374	0.795376	1.72682	-0.319771	-2.17243	1.52861	0.189221	-8.044023e+01	5.467317e+02	4.662915e+02
28900	-0.593632	-1.18182	-1.35582	-1.02156	-0.567901	-0.0593808	0.0695249	0.110402	0.217495	0.304851	0.170586	0.146638	0.236292	0.127192	1.20839	1.2165	1.1015	1.1003	1.11147	0.71639	0.961011	0.0443192	0.924937	-0.661223	-0.8342	-0.918197	2.61791	1.96267	-0.219831	-1.92607	-0.157924	0.107364	0.413709	0.508536	-0.762499	0.949711	-2.0803	1.5039	-0.134269	1.11474	0.528359	-0.33001	0.0813023	-0.273004	-0.0590891	1.16365	0.037306	-0.859201	-0.476442	1.04893	-0.261595	1.31435	-0.686111	0.818742	0.869324	-0.351442	0.327868	-0.301102	1.2636	0.396363	-1.97218	-0.379191	0.0606429	0.747182	-0.188158	0.189605	-0.379145	-1.81104	-2.04118	1.50158	1.74049	0.18212	-1.92998	0.809414	-1.87717	-8.138148e+01	5.559732e+02	4.745917e+02
28950	-0.559333	-1.15874	-1.36124	-1.05638	-0.486314	-0.0571892	0.0156639	0.117892	0.195196	0.300783	0.133788	0.156868	0.104574	0.192358	1.204	1.21599	1.10087	1.10215	1.11199	0.312373	1.33757	-0.0207819	1.42654	-0.932763	-0.855333	0.253515	2.0993	2.05708	-0.232515	-1.68725	-0.33275	1.13462	-0.0750508	0.0640618	-1.0273	1.00419	-1.65461	0.929053	-0.711642	0.259147	0.169908	-0.54776	0.0520826	-0.710133	-0.27104	1.85598	0.716414	-1.41384	-0.523081	1.03503	-0.0550786	1.36122	-1.46764	0.451545	0.697231	-0.701043	0.289809	-0.461943	1.14627	1.07799	-0.851544	-0.488615	-0.107663	0.837354	-0.708776	-0.16311	-1.12956	-1.10765	-2.08558	1.31908	1.88865	0.380109	-2.34707	1.30006	-1.60236	-8.162233e+01	5.509870e+02	4.693647e+02
29000	-0.550376	-1.18649	-1.34321	-1.07425	-0.465235	-0.00853762	-0.0054611	0.119708	0.120076	0.25767	0.191157	0.171694	0.234523	0.111261	1.2535	1.22767	1.10236	1.10125	1.11394	0.209874	1.99526	-0.0702215	1.36624	-0.896491	-0.993251	-1.89227	2.19446	2.46782	-0.350818	-1.16044	-0.00224209	0.491326	0.642815	0.0584696	-1.82453	0.99361	-1.29477	1.7798	-0.485507	0.680084	0.169012	-0.802837	0.00599437	-0.282941	-0.812616	0.888391	1.38051	-1.53368	-0.133606	1.16397	0.234293	0.89912	-1.01934	1.47743	0.69372	-0.592199	0.404983	-0.365424	-0.431553	0.171615	0.0550626	-0.49026	0.00627653	0.851192	-0.473928	-0.526107	-0.531599	-0.496438	-2.06314	2.11753	2.03085	0.535245	-2.24102	1.25572	-1.28316	-8.441506e+01	5.536268e+02	4.692118e+02
29050	-0.540106	-1.18269	-1.33855	-1.04694	-0.498909	-0.0257147	-0.0352801	0.12781	0.147802	0.270152	0.175747	0.148919	0.158467	0.164974	1.23751	1.23529	1.10894	1.10417	1.1236	0.0602506	1.98226	0.0113125	1.48802	-0.521529	-1.57153	-1.38637	1.83493	2.43856	-0.324151	-1.56302	-0.562689	0.31229	0.81993	-0.271071	-1.67065	0.986296	-0.892951	2.52308	0.138495	-0.224139	-0.012715	-0.54619	0.0955754	-0.213099	-0.350257	0.0805327	0.350627	-1.50301	-0.0849706	1.0726	-0.0440939	0.627378	-1.14422	1.73328	0.699977	-1.10952	0.288143	-0.294711	-0.12349	0.577638	0.249993	-0.756856	-0.0663203	0.827648	-0.28859	0.104176	-0.608371	-1.25644	-1.96551	0.917447	2.07448	0.539941	-2.34236	1.34517	-1.50897	-8.289011e+01	5.453855e+02	4.624954e+02
29100	-0.554126	-1.22079	-1.33935	-1.04478	-0.461968	-0.0460973	-0.300997	0.134	0.159204	0.278143	0.106134	0.16166	0.135004	0.178252	1.17238	1.21099	1.10343	1.10677	1.11416	0.0424759	1.74867	-0.0419905	2.41647	-0.252175	-1.9214	-0.363933	1.95803	2.31133	-0.248915	-2.44482	-0.611894	-0.164988	1.80047	-0.160859	-0.931043	0.919698	-2.12533	1.90604	0.390331	1.79602	0.0381477	-0.430699	0.0191129	-0.556909	-0.188134	1.37616	1.6675	-1.24911	-0.477269	1.09408	0.705782	1.78433	-1.22046	0.908058	0.658671	-0.764767	0.254426	-0.754079	0.161686	0.406585	1.48064	-0.483558	0.343707	0.776934	-0.83367	-0.372873	-0.415202	0.0215308	-1.71797	1.40835	1.95363	0.783422	-2.14243	1.6529	-0.758979	-8.989878e+01	5.520220e+02	4.621232e+02
29150	-0.5554	-1.16373	-1.32294	-1.06078	-0.554569	-0.109152	-0.220873	0.153968	0.161953	0.270845	0.15288	0.19865	0.283618	0.19228	1.19878	1.22272	1.11619	1.1032	1.11591	0.244688	1.20914	-0.0989989	1.26451	-0.358533	-0.166853	0.691047	1.59455	2.46251	-0.325127	-1.1768	-0.457331	0.328453	1.69102	0.0743197	-1.18236	0.814481	-1.47135	2.21132	0.35233	0.883868	0.0020248	-0.64072	0.0081899	-0.469738	-0.056672	0.7079	1.77424	-1.30387	-0.138824	1.08205	0.0567006	1.08258	-0.78729	2.19151	0.398048	-0.997979	0.228676	-0.160263	0.938177	0.509143	0.173996	-0.245362	0.0390513	0.681063	-0.848348	-0.251935	0.276555	1.41368	-1.59769	1.8119	1.91903	0.458289	-1.42822	0.936725	-0.663593	-7.978499e+01	5.545393e+02	4.747543e+02
