iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkufrac(1)	M_lnkumet(1)	M_lnVdist(1)	M_lnVdistmet(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkufrac(1)	SD_lnkumet(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	GSD_Ccpt(1)	GSD_Cmet(1)	GSD_Qu(1)	GSD_Q_fec(1)	GSD_Qu_met(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkufrac(1.1)	lnkumet(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkufrac(1.2)	lnkumet(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkufrac(1.3)	lnkumet(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkufrac(1.4)	lnkumet(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkufrac(1.5)	lnkumet(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkufrac(1.6)	lnkumet(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkufrac(1.7)	lnkumet(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkufrac(1.8)	lnkumet(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	LnPrior	LnData	LnPosterior
26900	-0.604355	-1.07806	-1.17291	-1.07861	-0.680408	-0.0168418	-0.0766039	0.0921085	0.256911	0.28546	0.0943187	0.346073	0.148503	0.165266	1.21619	1.21196	1.11115	1.10487	1.1555	0.893221	0.523122	-0.648499	2.41521	-0.140495	-1.26193	0.911018	3.1547	1.39835	-0.903622	-2.30601	0.595656	0.377538	0.705534	0.620711	-1.44718	0.362804	-1.8581	1.5487	-0.550264	0.184857	0.283311	-0.408273	-0.586831	-0.0547677	0.257695	1.03477	0.99405	-1.56264	-0.576075	0.451738	0.588923	1.35628	-1.44213	0.716338	1.24165	-1.27637	-0.298632	0.210899	1.23493	0.325729	-1.59802	-0.236612	-0.390393	0.193305	-0.0757509	0.384504	-0.173906	-0.923793	-1.90371	0.794608	1.25792	0.877704	-0.58129	1.40137	0.0909623	-8.320903e+01	5.483260e+02	4.651169e+02
26950	-0.613978	-1.17695	-1.17934	-1.15349	-0.650132	0.0637878	-0.0237116	0.106357	0.273978	0.236796	0.156499	0.247865	0.172824	0.112936	1.18964	1.18783	1.11744	1.10101	1.10655	0.955288	0.890009	-0.772927	2.20634	0.0089222	-0.930221	-1.13185	2.81412	1.68176	-0.941323	-0.909646	0.197537	-0.359235	0.905816	0.434675	-0.563728	0.415129	-1.10386	1.43235	-0.544706	1.83172	0.711038	-0.32139	-0.584259	0.195094	0.304824	-0.101827	0.609029	-0.876358	-0.137429	0.60869	1.06543	1.7564	-1.62796	0.459992	1.23604	-0.174864	-0.29895	-0.184573	0.55324	-0.213337	-0.165684	0.0490735	-0.0670433	0.269067	-0.118593	0.240215	-1.10989	-0.435363	-1.98981	1.25067	1.50747	1.28499	-0.740064	1.33141	-2.75122	-8.096842e+01	5.440002e+02	4.630318e+02
27000	-0.606035	-1.27946	-1.16184	-1.13994	-0.6772	-0.030014	-0.133992	0.112524	0.201483	0.241833	0.14817	0.221264	0.152178	0.163224	1.21378	1.24387	1.10233	1.10184	1.12814	0.564026	1.67768	-0.832479	2.04232	0.607384	-1.43618	-0.373643	2.77574	1.8328	-1.00176	-1.06182	0.448651	0.372679	1.12451	0.784418	-0.812567	0.402987	-0.996668	1.74525	-0.358989	2.17278	0.260348	0.268683	-0.700912	0.625217	0.708587	0.890669	0.458969	-1.08751	-0.0203418	0.601061	0.821426	1.50656	-1.69926	1.24829	1.148	-0.249682	-0.408512	0.390664	1.0737	0.698486	-0.215375	-0.166945	0.570025	0.167693	0.119669	0.487535	-0.551114	-0.336756	-1.53323	1.44165	1.43153	0.883594	-0.644253	1.23872	-1.097	-8.006672e+01	5.568649e+02	4.767982e+02
27050	-0.609598	-1.23918	-1.17328	-1.15348	-0.751154	-0.0127295	-0.165828	0.120818	0.192957	0.249745	0.170031	0.279601	0.143026	0.322182	1.21228	1.19138	1.10774	1.10223	1.1413	0.823817	1.51596	-0.793253	1.57539	0.306969	-1.53491	0.631836	2.64872	2.11016	-0.966012	-0.755984	0.531606	0.423	1.27588	0.474004	-0.415197	0.344859	-0.841882	1.83743	-0.167468	1.00311	0.565973	0.11362	-0.652021	0.25416	0.592905	1.16276	1.04122	-1.04607	0.345314	0.517298	0.519253	1.27619	-1.59278	1.05542	0.864946	-0.111049	-0.424508	0.427974	1.37136	0.414936	-0.201544	-0.386974	0.561524	0.159122	0.0245317	1.07304	-0.539907	-0.298133	-1.98728	1.6713	1.47176	1.33586	-0.264528	1.08089	-0.968987	-7.965080e+01	5.577969e+02	4.781461e+02
27100	-0.60606	-1.23134	-1.151	-1.19755	-0.669956	-0.00535284	-0.173773	0.14182	0.179448	0.234136	0.155313	0.269269	0.0792588	0.217483	1.23391	1.25582	1.10273	1.10269	1.12301	0.621871	1.58057	-0.874516	2.30661	0.261417	-2.28896	0.276565	2.19091	1.9402	-1.10077	-0.650022	0.242584	0.124704	1.21685	0.441318	-0.587467	0.305103	-0.704088	1.94909	-0.630764	1.42472	0.316314	-0.103642	-0.702149	0.906493	0.149615	0.240787	1.3181	-0.777406	-0.0211257	0.492357	0.911329	1.14713	-2.39903	1.22074	0.961423	-0.344661	-0.514266	0.604816	1.05657	2.14307	0.343124	-0.292251	0.419752	0.0346947	0.824589	0.861488	-1.41802	-0.485232	-1.33595	1.2313	1.57456	1.46846	-0.6092	0.242425	-0.721513	-8.302434e+01	5.548082e+02	4.717838e+02
27150	-0.624464	-1.19044	-1.1415	-1.17069	-0.675152	-0.13808	-0.200357	0.139688	0.238013	0.247399	0.166109	0.250199	0.222339	0.276817	1.21348	1.26311	1.10069	1.10131	1.11961	0.831684	1.00445	-0.820659	2.16276	0.434513	-0.624983	-0.0404754	2.27232	1.28049	-1.20173	-0.499896	0.831061	1.06945	0.768518	0.370769	-0.727374	0.24839	-1.01261	2.12706	0.264258	0.575043	0.377016	-0.391509	-0.670204	0.53758	0.877189	0.751785	0.27012	-1.10238	-0.0426273	0.387539	0.855519	1.77565	-0.614819	0.83299	0.759997	-0.139674	-0.483614	0.833259	1.03455	0.685641	0.056338	-0.0630839	-0.312106	0.136613	0.755909	1.35059	0.0949224	-1.2727	-1.30602	0.976812	1.39617	1.05259	-0.71377	0.530165	-0.394412	-7.452240e+01	5.426092e+02	4.680868e+02
27200	-0.61939	-1.16216	-1.13834	-1.19304	-0.652976	-0.0532525	-0.100476	0.147836	0.287856	0.247908	0.180265	0.210851	0.0887423	0.438892	1.20006	1.20353	1.11232	1.10186	1.12336	0.750027	0.906395	-0.811353	2.07787	-0.350906	-0.762693	-0.0620945	2.20722	1.155	-1.07941	-0.687092	0.310987	0.303327	0.562417	0.433868	-0.588715	0.238713	-0.898991	1.83461	-0.267828	0.563911	0.513615	-0.4394	-0.701591	0.418958	0.144423	0.658795	0.615648	-0.618726	-0.171533	0.381704	0.943041	1.63164	-0.856904	0.609979	1.04726	-0.48521	-0.548141	0.612491	0.731224	1.95641	0.032802	0.0487694	-0.153173	0.0560975	0.493507	1.28511	-0.862215	-0.574448	-1.32762	0.632303	1.43659	1.26028	-0.911236	0.326305	-0.622977	-7.376939e+01	5.529171e+02	4.791477e+02
27250	-0.642694	-1.19263	-1.14562	-1.17151	-0.580127	-0.0342938	-0.141864	0.150533	0.274329	0.233813	0.135072	0.25868	0.166836	0.235141	1.22204	1.23495	1.10987	1.10078	1.11233	0.628319	0.981868	-0.955297	2.02878	-0.23628	-1.47131	0.488726	2.33438	1.5489	-1.17682	-1.24007	-0.0490776	0.412632	1.53902	0.511525	-0.649074	0.300745	-0.887063	1.65068	-0.186266	0.129601	0.667156	-0.613284	-0.604082	0.774616	0.0861492	0.452944	0.95016	-0.738955	-0.0416557	0.441831	0.956107	1.09181	-1.52276	0.777572	1.14562	-0.472188	-0.501095	0.0848871	0.623218	-0.0548927	-0.0589434	0.0258331	-0.0342348	0.0632822	0.286799	0.223108	0.213576	-0.387003	-0.76825	0.760808	1.3732	1.44218	-0.855876	1.7194	-0.499021	-7.351917e+01	5.437693e+02	4.702501e+02
27300	-0.660309	-1.2516	-1.13715	-1.17985	-0.567564	0.119488	-0.173664	0.14258	0.270256	0.268763	0.127481	0.252769	0.140632	0.200354	1.20685	1.25066	1.10571	1.10154	1.11559	1.0261	1.45158	-0.804934	2.66443	-0.294176	-1.61957	-0.104176	2.45097	2.16384	-0.985165	-1.21819	-0.447035	-1.10866	2.09809	0.766782	-0.609889	0.222979	-1.04774	1.57438	-0.781491	1.02368	0.98813	-0.00432229	-0.721331	0.42695	-0.256884	0.116679	2.03665	-0.611589	0.266153	0.327144	1.22239	1.1143	-1.79592	1.15111	1.23951	-0.193711	-0.489876	0.588801	0.603574	-0.814877	-0.142115	0.398284	0.0750064	0.0412981	0.685283	0.490506	-1.62368	0.132289	-1.1635	1.07737	1.27183	1.45512	-1.09238	1.07422	-0.152815	-8.393791e+01	5.497118e+02	4.657739e+02
27350	-0.622604	-1.21944	-1.15066	-1.11455	-0.515306	0.0402588	-0.136661	0.128373	0.193641	0.276183	0.115885	0.292501	0.17879	0.090234	1.20597	1.26724	1.10815	1.10044	1.1264	0.613215	1.65483	-0.760678	2.65669	-0.199235	-1.25319	-0.417687	2.44256	1.60105	-0.959545	-1.14494	0.0267683	0.0250371	0.245998	0.326906	-0.911934	0.294747	-1.07081	1.17639	-1.1219	0.230508	0.50624	-0.00562594	-0.667561	0.215961	0.0720291	0.578231	0.478117	-0.750318	-0.275555	0.432974	1.06259	0.866698	-1.38675	-0.28079	1.03749	-0.481572	-0.400831	0.489169	0.536945	0.67688	-0.956817	0.144906	0.286963	0.0622419	-0.256137	-0.0292601	-0.291768	0.33446	-1.31425	1.48041	1.2531	0.730708	-1.12322	0.423889	-0.931261	-7.268204e+01	5.484002e+02	4.757182e+02
27400	-0.610114	-1.13313	-1.15553	-1.14181	-0.536117	0.0684849	0.047887	0.113356	0.196499	0.248569	0.114182	0.241069	0.22718	0.111428	1.20547	1.21917	1.1007	1.10184	1.14156	0.632686	1.35021	-0.796	2.22037	-0.915393	-1.19974	0.0281295	2.80424	1.69271	-1.06843	-2.20139	-0.352266	0.300388	1.59324	0.282379	-1.21635	0.349157	-0.778817	1.49681	-0.526306	-0.534158	0.468294	-0.593448	-0.715204	0.456781	-0.331406	0.515785	0.206241	-0.897165	-0.165491	0.42787	0.083389	0.735627	-0.916264	1.48318	1.13409	-0.70537	-0.497448	0.875103	0.623671	0.237842	-2.2919	0.00304358	0.192112	0.0327103	0.0818868	-0.0595938	-0.814454	-0.570241	-1.50323	0.797155	1.41622	1.37392	-1.19838	0.478874	-1.97738	-8.063035e+01	5.479705e+02	4.673401e+02
27450	-0.586244	-1.04389	-1.13973	-1.13946	-0.519923	-0.0682889	-0.0995711	0.120345	0.170659	0.24355	0.141564	0.252381	0.165094	0.12976	1.22699	1.22828	1.12391	1.10124	1.10843	0.495006	1.09668	-1.04168	2.11543	-0.290603	-0.459183	-0.512751	2.32926	1.39234	-1.09555	-1.40739	-0.238076	0.513729	1.26784	0.355739	-2.07509	0.271613	-1.20871	0.984863	0.494747	1.74424	0.35606	-1.52503	-0.677733	0.0773765	-0.172863	1.01522	0.749523	-1.15233	-1.0421	0.378748	0.650475	0.892008	-0.634155	0.819147	0.875836	-0.774037	-0.543467	-0.0845189	-0.166403	0.909932	0.970139	-0.453482	-0.577421	0.0359206	-0.0475864	-0.244296	-0.286792	0.501913	-1.80243	1.11261	1.34963	1.17949	-1.3653	1.06974	-0.910053	-7.680628e+01	5.522225e+02	4.754162e+02
27500	-0.592963	-1.03858	-1.13438	-1.09693	-0.509432	0.00461982	-0.0761086	0.130122	0.20004	0.237959	0.141762	0.30053	0.107599	0.135366	1.20824	1.22176	1.10889	1.10224	1.12807	0.57512	0.575135	-0.933986	1.71858	-0.640812	-1.15239	-0.152909	2.04633	1.53298	-1.18048	-1.2413	-0.109944	-0.347641	0.676596	0.43169	-1.23448	0.106897	-1.60226	0.940788	-0.0517489	1.23262	0.167802	-0.944667	-0.729409	0.156863	-0.205902	0.735888	0.594489	-0.996254	-0.795129	0.350367	0.501907	0.667306	-1.61469	1.89086	1.01042	-1.56223	-0.576248	-0.120629	0.235762	1.12253	-0.388822	-0.146649	-0.701944	0.0101511	-0.0620649	0.151053	-0.780443	-0.873478	-1.85345	0.655301	1.38938	1.11636	-1.11987	1.17971	-2.4531	-7.775461e+01	5.583198e+02	4.805652e+02
27550	-0.583755	-1.0357	-1.13334	-1.1083	-0.527795	-0.0378386	-0.0801173	0.150893	0.184402	0.238356	0.197806	0.260579	0.14924	0.171712	1.19328	1.22145	1.10213	1.10507	1.11465	0.276625	0.962218	-1.00198	1.39891	-0.424622	-0.544254	0.253286	1.77701	1.1961	-1.26007	-0.770579	0.301192	1.0064	0.79878	0.388969	-2.2358	0.268112	-1.20297	1.10617	0.290135	0.754751	0.210817	-1.47042	-0.729518	0.119268	-0.0988027	0.485846	0.663388	-0.955925	-1.34798	0.374784	0.230954	0.909395	-0.940683	1.14959	0.777557	-1.45063	-0.574339	-0.136425	0.153585	0.651344	-0.298015	0.0030002	-0.896901	0.0539387	-0.484016	-0.363143	-0.798928	0.766279	-1.5577	0.783276	1.35608	0.703904	-1.23232	1.08754	-1.93479	-7.387271e+01	5.544273e+02	4.805546e+02
27600	-0.603515	-1.04554	-1.12321	-1.08462	-0.496297	-0.0614328	-0.104046	0.158649	0.191191	0.248415	0.132836	0.245583	0.133601	0.103882	1.18378	1.26026	1.10963	1.10506	1.12767	0.443076	0.815775	-0.942361	1.70522	-0.843583	-1.47253	-0.212094	1.81629	1.429	-1.17516	-1.67953	0.016535	1.09795	0.186202	0.44388	-1.5336	0.0881073	-1.2887	1.14028	0.436772	2.14599	0.248868	-1.36934	-0.796289	0.0609058	-0.0775904	0.707142	-0.0171074	-0.67158	-0.722824	0.286198	0.289921	1.32102	-0.643412	-0.752405	0.721546	-1.34496	-0.558181	0.112825	0.578767	0.835096	-1.57212	-0.261414	-0.158213	0.0168233	-0.546284	-0.302202	-0.0574823	-0.70972	-1.35567	0.57275	1.25622	0.828264	-1.42774	1.86304	-2.12893	-7.762526e+01	5.431137e+02	4.654884e+02
27650	-0.62857	-1.03095	-1.13036	-0.997266	-0.500212	0.00732389	-0.0412735	0.164881	0.204984	0.275828	0.204297	0.202497	0.106634	0.162929	1.18382	1.21999	1.11344	1.10602	1.10804	0.582536	0.411105	-0.849842	0.808116	-0.395433	-2.42036	-0.650552	2.0257	1.16209	-1.0635	-1.65677	-0.655754	0.760175	0.55519	0.498721	-1.6533	0.198388	-1.44473	1.44652	-1.34864	0.448555	0.377037	-1.1849	-0.694024	-0.505501	0.144642	0.288132	-0.100483	-0.714065	-0.698539	0.285346	-0.297494	0.838377	-1.49914	1.47208	0.835616	-1.15517	-0.4803	-0.465453	0.532768	0.594008	-1.15855	0.111727	-0.409991	-0.0093938	-0.741431	-0.366227	-0.46992	-0.254455	-1.29097	0.948933	1.12038	0.239059	-1.62768	1.89031	-1.04015	-7.624181e+01	5.575472e+02	4.813054e+02
27700	-0.642575	-1.03354	-1.1193	-1.03699	-0.468312	-0.0420395	-0.058012	0.156852	0.275574	0.257473	0.14593	0.236187	0.21014	0.13403	1.19662	1.21002	1.10348	1.10694	1.10747	0.896483	0.182954	-0.899853	1.34689	-0.78757	-0.709927	-0.00706859	2.10998	0.863202	-1.27073	-2.02988	-0.582651	0.703141	1.93195	0.621688	-1.18614	0.0850311	-1.28844	1.37284	0.391282	0.0469644	0.430561	-0.755863	-0.750094	-0.520155	-0.182124	0.532526	0.0516381	-0.466071	-0.570634	0.206599	-0.0694094	0.464494	-0.916434	1.54063	0.966792	-0.952587	-0.572007	-0.22817	0.205356	0.513783	-0.441035	0.187122	-0.356031	-0.0288039	-0.936216	-0.68833	-0.181996	-0.669646	-0.959523	0.503861	1.17891	0.158305	-1.69011	1.38735	-0.496845	-7.182478e+01	5.442551e+02	4.724303e+02
27750	-0.638216	-0.922363	-1.1095	-1.10759	-0.445639	-0.0749472	-0.124847	0.154834	0.343668	0.260478	0.133399	0.21588	0.106993	0.137515	1.18458	1.24157	1.10682	1.1017	1.10201	0.728956	-0.0521588	-0.911056	1.83412	-1.28473	-2.1383	0.324338	2.10903	0.275642	-1.1375	-1.2269	-0.245021	0.539353	1.22271	0.457514	-1.30162	0.0834696	-1.12429	1.51843	0.653881	1.14162	0.570281	-0.995549	-0.768851	0.038795	-0.690844	0.973655	1.3317	-0.800103	-0.572816	0.23598	0.204787	0.769662	-1.39413	0.46272	1.09186	-1.09965	-0.596267	0.0690078	0.241807	1.40337	-0.226909	-0.0537008	-0.519907	-0.0373344	-0.350089	-0.469142	-1.05155	-0.70114	-1.13021	-0.148341	1.18467	1.06109	-1.72522	1.30553	-0.93202	-7.629691e+01	5.556000e+02	4.793031e+02
27800	-0.638537	-0.929183	-1.10143	-1.15471	-0.505676	-0.0343976	-0.0271015	0.151321	0.375434	0.265816	0.157239	0.156712	0.181386	0.244294	1.18988	1.20207	1.10481	1.1001	1.10785	0.727058	-0.215307	-0.897032	2.07854	-0.334628	-1.178	-0.897641	2.17929	0.4302	-1.2466	-0.854029	0.0444013	0.588822	0.418534	0.698546	-1.16503	0.051132	-1.39381	2.27447	-0.178304	0.132522	0.294879	-0.789244	-0.848762	0.677801	-0.187114	0.942209	0.295349	-0.540661	-0.742755	0.239647	0.511402	0.601089	-0.876282	0.695881	0.938249	-0.946661	-0.595106	0.496646	0.862963	0.371499	-1.02616	-0.00612223	-0.492664	-0.0831918	0.10887	-0.0314423	-0.401811	-0.992514	-1.36814	0.173884	1.06938	1.17289	-1.87955	0.892883	-1.22885	-7.396899e+01	5.540981e+02	4.801291e+02
27850	-0.615234	-0.918483	-1.10057	-1.16703	-0.517552	0.0284773	-0.0249313	0.150562	0.288961	0.267091	0.117068	0.210171	0.132432	0.175435	1.2451	1.21449	1.10335	1.10101	1.10119	0.569943	0.379898	-1.01497	2.3494	-1.07332	-1.70369	-0.234427	2.02126	0.759101	-1.24997	-1.12929	-0.556227	0.206963	1.91712	0.502364	-1.12457	-0.0216812	-1.31478	0.767682	0.157528	1.53096	0.467065	-1.08796	-0.830504	0.50692	-0.392757	0.0428811	0.786815	-0.528907	-1.49391	0.300354	1.28615	1.14462	-1.67604	1.1456	0.916667	-1.17109	-0.53872	0.439163	0.0257377	-0.0273301	-0.491896	-0.124592	-0.671882	-0.136241	0.452047	-0.1205	-0.782093	-0.00822832	-1.37402	0.137284	1.0538	1.76321	-1.66523	0.57202	-0.612388	-7.741499e+01	5.401382e+02	4.627232e+02
27900	-0.609696	-0.98026	-1.10435	-1.15266	-0.452147	-0.0234673	0.034819	0.149443	0.349666	0.297138	0.118216	0.195891	0.318022	0.176108	1.22596	1.21872	1.10733	1.10262	1.12485	0.563711	0.107165	-0.853888	2.71247	-0.959407	-0.560873	-0.341669	2.05322	0.247256	-1.05228	-0.926169	-0.289757	0.0207216	-0.180406	0.60957	-1.20543	0.122527	-1.4638	0.937402	-0.382635	0.666503	0.359316	-0.772757	-0.748861	0.114881	-0.603543	0.482837	0.659204	-0.883416	-0.719731	0.210815	0.957023	0.830637	-0.774207	-0.0249427	0.968491	-0.826382	-0.565239	0.65171	0.331832	0.162519	-1.14037	-0.0180111	-0.488266	-0.137921	0.121781	-0.166462	-0.243444	-0.615328	-1.13973	0.13652	1.0105	1.53242	-2.14978	0.487069	-1.06174	-7.267010e+01	5.549440e+02	4.822739e+02
27950	-0.626294	-1.07898	-1.09358	-1.05656	-0.402029	-0.0495224	-0.136257	0.175756	0.287087	0.323415	0.140397	0.217768	0.173253	0.274254	1.22428	1.2252	1.10702	1.10447	1.11693	0.563821	0.527337	-0.897654	1.57415	-0.87778	-0.580005	-0.0073236	1.83156	0.956975	-1.0079	-1.78064	-0.416142	0.190317	0.132043	0.471172	-0.734858	0.0306788	-1.66466	0.418159	-0.206928	1.19213	0.501929	-0.769273	-0.660861	-0.265458	-0.704897	-0.0998478	0.918113	-0.753524	-0.430556	0.167733	0.312008	0.371672	-0.889661	0.976613	0.889959	-0.693704	-0.479499	-0.552725	-0.785544	0.542068	0.585315	-0.115267	-0.449018	-0.106134	0.0911473	0.00643635	0.282084	-0.729647	-1.16482	0.619353	0.885169	0.39606	-2.00154	1.57819	-0.385807	-6.977911e+01	5.464931e+02	4.767140e+02
28000	-0.630659	-1.10735	-1.10252	-1.05028	-0.436357	-0.0522526	-0.171388	0.16495	0.211168	0.316783	0.181865	0.232669	0.213347	0.371615	1.20221	1.21535	1.10233	1.10154	1.11661	0.638282	0.500459	-0.788778	1.41813	-0.657781	-0.325102	-0.157023	1.96392	1.65407	-1.07979	-1.23142	-0.513426	0.591914	0.557639	0.296968	-0.999224	0.106229	-1.33772	0.726494	-0.429915	0.707113	0.304015	-0.714676	-0.742496	0.160861	-0.107289	0.713154	0.210486	-0.653932	-0.59648	0.167698	-0.00196744	0.500178	-0.691724	1.11253	0.875672	-0.979723	-0.536758	-0.0829769	0.0967585	0.630528	-0.125348	-0.150069	-0.441493	-0.0349868	-0.103096	0.108301	-0.649822	-0.544858	-1.01169	0.680866	0.954523	0.43478	-1.7744	0.66869	-0.306388	-6.781580e+01	5.559625e+02	4.881467e+02
28050	-0.610304	-1.20766	-1.11253	-1.08792	-0.498137	-0.0272416	-0.0212078	0.156765	0.187552	0.296286	0.238761	0.186352	0.265089	0.497427	1.2435	1.21498	1.10009	1.10008	1.11409	0.695603	0.993086	-0.808735	1.0291	-0.472822	-0.661163	-0.317836	2.03526	2.25816	-0.98148	-1.05027	-0.727719	0.219207	0.319729	0.433149	-0.869148	0.105836	-0.95221	1.66301	0.418628	0.286075	0.290935	0.000751593	-0.702302	-0.26237	-0.806818	0.0573321	0.387265	-0.901407	0.0209647	0.287263	0.118553	0.833194	-1.45833	-0.00395984	0.788892	-0.803746	-0.451598	-0.0969189	0.202643	0.127813	-0.362554	-0.129978	-0.241496	-0.0587436	-0.00774069	0.273674	-0.358964	-0.60975	-1.13596	1.40386	1.01166	0.489509	-1.80032	1.21851	-0.802653	-7.218960e+01	5.537428e+02	4.815532e+02
28100	-0.616036	-1.19888	-1.11988	-1.04116	-0.450887	-0.0685359	0.142234	0.184241	0.182854	0.280645	0.234077	0.248927	0.122339	0.254323	1.18031	1.23839	1.10531	1.10242	1.11216	0.621165	1.25496	-0.868807	0.947307	-0.591277	-0.606184	-1.01561	1.68303	2.02145	-1.03396	-1.1505	-0.764264	0.213992	-0.00927181	0.452918	-0.753255	0.104107	-1.26045	0.486425	0.554538	0.448164	0.344282	-0.699431	-0.699346	-0.0774094	0.261636	1.28259	-1.10688	-0.62211	-0.250232	0.300595	-0.111198	0.498953	-1.2075	0.027682	0.736594	-0.440487	-0.507938	-0.408218	-0.0991008	0.903898	-1.17207	0.00812764	1.12507	-0.0663618	-0.518979	-0.749565	0.319824	-0.646822	-0.874555	1.1794	1.1805	0.231164	-1.69367	1.13743	-1.40196	-7.060375e+01	5.553122e+02	4.847084e+02
28150	-0.60996	-1.21207	-1.1406	-1.02187	-0.450418	0.00646268	0.0626551	0.207889	0.214016	0.270092	0.254775	0.225798	0.218954	0.127473	1.19098	1.28519	1.10141	1.10067	1.12297	0.559848	0.96445	-0.776546	0.564369	-1.10382	-1.02687	-0.310536	1.45203	1.82954	-1.0342	-1.02874	-0.596141	0.530299	0.746311	0.288742	-0.970492	0.286816	-0.974701	1.58172	-0.867836	0.0549936	0.186275	-0.233582	-0.657995	-0.259727	-0.0891043	0.451513	-0.356987	-0.712629	-0.0518895	0.410716	0.115258	0.678357	-1.22978	0.594474	0.608484	-0.488424	-0.525463	-0.282237	0.289869	0.299152	-1.54184	0.0151389	-0.32997	0.0819847	-0.193766	-0.0879728	-0.656064	-1.8728	-1.04604	1.37296	1.23781	0.194178	-1.88813	0.829786	-2.38945	-7.277588e+01	5.494600e+02	4.766841e+02
28200	-0.596667	-1.29126	-1.13935	-1.03204	-0.518694	-0.0398052	0.0161312	0.200245	0.233329	0.282891	0.214983	0.206959	0.128582	0.0718039	1.24106	1.23187	1.10354	1.10769	1.12951	0.418201	1.50129	-0.768255	1.04371	-0.84997	-1.35349	0.0651448	1.40404	2.37058	-1.06108	-1.21448	-0.142739	0.192779	-0.103266	0.34812	-0.334695	0.168829	-1.29842	1.30139	0.194204	1.60606	0.227973	0.17198	-0.681935	-0.250043	-0.260923	0.224843	-0.831073	-0.50525	-0.106765	0.352388	-0.183477	1.05466	-0.511064	1.4561	0.626045	-0.0302242	-0.495938	-0.580409	0.323045	0.351453	-0.294754	0.0338315	0.237328	0.00767979	-0.534951	0.12606	0.292319	0.0310179	-1.01099	1.42058	1.24654	0.294674	-1.63513	0.391349	-2.56458	-7.191063e+01	5.401978e+02	4.682871e+02
28250	-0.577112	-1.22569	-1.14957	-1.077	-0.53182	-0.0358569	-0.0365011	0.174976	0.198194	0.266367	0.113475	0.203391	0.130867	0.158746	1.1935	1.19237	1.10666	1.11405	1.11458	0.350297	1.42672	-0.824169	2.01551	-0.417724	-1.16121	-0.380957	1.6248	1.8507	-0.98915	-1.72776	0.152114	-0.129214	0.0466249	0.142895	-0.668039	0.247596	-1.9985	1.16513	0.00681422	1.25873	-0.0299149	-0.0706854	-0.602202	-0.063486	-0.327558	1.02209	1.03207	-0.856641	-0.0209916	0.461924	0.0898808	0.719355	-1.48047	1.26046	0.57371	-0.477063	-0.367128	-0.50137	0.7299	-0.264141	-1.24904	-0.175927	-0.0193076	0.0260332	-0.343651	0.704551	-0.457595	-0.941768	-1.2405	1.56733	1.27488	0.616691	-1.55428	1.39088	-1.427	-7.464139e+01	5.497573e+02	4.751159e+02
28300	-0.589363	-1.18837	-1.14426	-1.0832	-0.581583	-0.102337	-0.0990003	0.157404	0.302688	0.266744	0.113957	0.151107	0.146988	0.259979	1.18473	1.21273	1.10608	1.10291	1.1245	0.555541	0.622304	-0.794212	2.18149	0.0275078	-0.859707	-0.351425	1.82486	1.24418	-1.03068	-1.93024	-0.25663	1.27304	1.27013	0.240152	-0.56747	0.211625	-1.76602	2.53112	0.511096	0.390172	0.0639688	0.0279157	-0.675538	-0.135256	-0.335679	1.5356	0.281608	-0.997591	0.0176257	0.383527	0.0772665	1.92475	-0.377981	0.607446	0.727264	-0.380444	-0.413372	-0.370753	0.990035	0.303702	-0.256237	-0.206163	0.133399	0.0614129	-0.658658	0.0852313	-0.299903	-0.173772	-1.2809	0.895313	1.20213	1.01981	-1.51061	2.20113	-1.18882	-7.744357e+01	5.593769e+02	4.819333e+02
