iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkufrac(1)	M_lnkumet(1)	M_lnVdist(1)	M_lnVdistmet(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkufrac(1)	SD_lnkumet(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	GSD_Ccpt(1)	GSD_Cmet(1)	GSD_Qu(1)	GSD_Q_fec(1)	GSD_Qu_met(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkufrac(1.1)	lnkumet(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkufrac(1.2)	lnkumet(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkufrac(1.3)	lnkumet(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkufrac(1.4)	lnkumet(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkufrac(1.5)	lnkumet(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkufrac(1.6)	lnkumet(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkufrac(1.7)	lnkumet(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkufrac(1.8)	lnkumet(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	LnPrior	LnData	LnPosterior
22900	-0.511963	-1.1152	-1.16895	-1.14411	-0.439286	0.0495698	-0.01681	0.125691	0.12478	0.171032	0.19542	0.140406	0.234761	0.169754	1.16593	1.24082	1.1156	1.10262	1.1312	-0.0480283	0.98992	-1.12069	1.76186	-0.479011	-0.977573	-1.13171	1.52849	1.59847	-1.3264	-0.697359	-0.519451	-0.713683	0.171675	-0.322366	-1.62484	0.507754	-0.899936	0.965072	-0.267429	0.754833	-0.274204	-1.16966	-0.827564	0.203895	-0.277126	-0.141424	-0.147486	-1.92894	-0.573558	0.705245	0.230886	1.21737	-1.50652	1.12257	0.231424	-1.21255	-0.562252	0.385748	-0.687366	-0.00320398	0.655767	-1.068	-0.130861	0.282996	0.297945	-0.612113	-1.06723	-1.21524	-2.14462	0.817622	2.20392	0.989913	-2.84262	0.33962	-1.96286	-8.033579e+01	5.405865e+02	4.602507e+02
22950	-0.50052	-1.07297	-1.17957	-1.16513	-0.461282	-0.0577531	0.0341986	0.130299	0.152895	0.179461	0.207396	0.157007	0.281161	0.244426	1.17634	1.21934	1.1248	1.101	1.12191	-0.139048	0.636233	-1.01359	1.52536	-0.996831	-0.426475	-0.738131	1.48757	1.5256	-1.33068	-0.458422	-0.338122	0.620961	-0.1967	-0.4166	-2.12358	0.642538	-0.637008	1.69959	0.105742	-0.393294	-0.645938	-1.13844	-0.871213	0.429893	0.0628482	0.503173	-0.384974	-1.68642	-0.892119	0.727648	0.457452	0.612677	-0.541057	0.936584	0.240914	-1.33934	-0.594749	0.382648	0.107493	0.936344	-0.542889	-1.01624	-0.32395	0.310959	0.202712	-0.59084	-0.393962	-0.838198	-2.32028	0.538145	2.11482	0.657348	-2.4631	0.49509	-1.28136	-7.690657e+01	5.553972e+02	4.784907e+02
23000	-0.533596	-1.08862	-1.17391	-1.20249	-0.457003	0.0159521	-0.112927	0.137169	0.147585	0.191872	0.165929	0.147948	0.217173	0.197728	1.20137	1.211	1.10296	1.10177	1.10889	0.113141	0.863828	-0.85317	2.30252	-1.43733	-1.20323	-0.0229535	1.80886	0.838249	-1.25803	-0.368144	-0.564713	0.271674	0.872415	-0.024951	-1.43484	0.432363	-0.472522	0.921064	-0.538565	2.04784	-0.265668	-1.21965	-0.788199	0.800164	-0.181966	0.335348	-0.233098	-1.37495	-1.26286	0.733459	0.712369	1.2505	-1.07629	1.22213	0.599512	-1.87201	-0.422187	0.422592	-0.205304	0.0804253	0.62179	-0.684735	-0.211108	0.123789	0.354231	-0.543553	-0.659959	-0.207975	-1.74159	0.588176	1.90918	1.36923	-2.63194	0.70805	-0.56242	-7.846259e+01	5.492262e+02	4.707636e+02
23050	-0.532528	-1.0359	-1.16671	-1.21251	-0.393631	-0.0347858	-0.210167	0.127385	0.173948	0.174783	0.123217	0.160016	0.121314	0.162345	1.20062	1.23282	1.10088	1.10104	1.12088	0.250334	0.0684124	-0.942951	3.06649	-2.32603	-1.49368	1.03956	1.69344	1.44355	-1.41343	-0.521138	-0.0955343	0.352695	1.0424	-0.245312	-2.00806	0.541937	-0.720846	1.08065	-0.0375834	1.84036	-0.205633	-1.54492	-0.870222	1.23402	-0.875563	0.525414	1.4155	-1.74886	-0.944753	0.642746	1.46391	1.00738	-0.670555	0.519916	0.240674	-1.75202	-0.44534	1.1351	0.1403	0.732471	-0.175658	-0.665292	-0.916429	0.157631	0.635994	-0.739778	-0.164042	0.382397	-2.33783	1.22218	2.09432	2.11975	-2.69961	0.73467	-0.464919	-9.035292e+01	5.458387e+02	4.554858e+02
23100	-0.521761	-1.02149	-1.16188	-1.21939	-0.364958	-0.00549878	-0.0957715	0.130293	0.187712	0.186971	0.168638	0.129481	0.100908	0.150616	1.18202	1.24994	1.1377	1.10445	1.1405	0.0144075	0.668814	-0.974512	2.25021	-2.51665	-2.26886	-0.62539	1.71039	0.746235	-1.44828	-0.221186	-1.36281	1.08541	1.19412	-0.333687	-1.92161	0.460407	-0.318043	0.761507	0.299812	1.46652	-0.245358	-0.724065	-0.788296	0.932016	-1.99061	0.460776	1.1428	-1.81149	-0.842515	0.576585	1.2977	0.781991	-1.73231	0.92152	0.33532	-1.53213	-0.554794	0.985023	-0.254392	0.308091	-0.820815	-0.73734	-0.682638	0.0872459	1.03013	-1.04473	0.37868	-0.958181	-2.21716	0.0836937	1.9941	1.49914	-3.58886	0.885386	-1.38097	-9.267804e+01	5.387576e+02	4.460796e+02
23150	-0.547876	-1.02851	-1.14901	-1.24814	-0.428454	-0.039539	0.0168062	0.12429	0.150707	0.169906	0.171116	0.139194	0.213406	0.170325	1.19316	1.2696	1.13476	1.10024	1.108	0.201286	-0.186017	-1.08464	2.20581	-1.90719	-1.17011	-0.348042	1.99144	1.1051	-1.66397	-0.286114	-0.581349	0.76535	0.330546	-0.0450376	-2.34177	0.417282	-0.463095	1.50149	-0.0884338	-0.451522	-0.0474787	-0.821426	-1.01822	0.941585	-1.46624	0.815773	0.63202	-1.55933	-1.46535	0.727113	1.39342	0.806796	-1.13832	-0.223979	0.484834	-1.50579	-0.729846	0.750767	0.454626	0.392709	-0.753939	-0.280375	-0.931269	0.129178	0.713968	-0.767118	0.249176	-1.34102	-2.32339	0.840735	2.03457	1.57788	-3.03941	0.162365	-2.07486	-8.765263e+01	5.432604e+02	4.556077e+02
23200	-0.568787	-1.02797	-1.14705	-1.265	-0.468548	-0.0860998	0.0712147	0.147282	0.15607	0.169031	0.199506	0.138423	0.122101	0.114211	1.20653	1.2161	1.11231	1.10151	1.1439	0.358512	0.833195	-1.30479	1.87179	-1.55241	-0.52624	-0.787633	1.85293	1.3259	-1.49222	0.141143	-0.527495	0.140663	-0.255782	0.175526	-2.18409	0.396341	-0.499733	1.08962	0.431325	0.134947	0.118516	-1.62888	-1.00272	0.830609	-0.889624	1.07788	0.253022	-1.46105	-1.09541	0.591576	1.10167	1.38889	-0.865117	0.351486	0.505881	-1.56776	-0.710382	0.838139	-0.156771	0.637474	-0.970757	-0.341311	-0.62729	0.165388	0.65057	-0.570756	-0.284097	-1.39953	-1.50592	1.05473	2.03752	1.40054	-2.85309	0.917993	-2.62996	-8.405562e+01	5.451180e+02	4.610624e+02
23250	-0.572161	-1.11131	-1.15298	-1.32922	-0.439907	-0.000813377	0.0204877	0.128349	0.146563	0.169528	0.233624	0.158318	0.198099	0.243303	1.1894	1.22042	1.10126	1.10222	1.10348	0.5835	1.1541	-1.19203	2.17378	-1.64366	-0.952506	-0.160741	2.24271	1.43396	-1.53473	-0.00465192	-0.367569	-0.195682	0.528289	0.243664	-1.41301	0.344063	0.107716	1.47234	0.318123	0.342989	0.0806769	-1.08459	-0.977896	1.12963	-1.22889	0.289523	0.160893	-1.18451	-0.732412	0.632002	1.09595	0.20797	-1.11421	0.695952	0.644048	-0.872746	-0.76142	0.986313	-0.265411	0.486129	-0.575518	-0.237157	-0.44909	0.141341	0.698679	-1.07485	-0.318342	-0.42003	-1.72419	0.894853	2.06748	1.58892	-2.41688	0.705349	-1.8087	-8.013408e+01	5.537019e+02	4.735678e+02
23300	-0.553906	-1.01994	-1.14964	-1.30437	-0.454505	-0.0354815	0.060742	0.123738	0.185721	0.172064	0.259213	0.171539	0.101139	0.267661	1.20905	1.20318	1.1042	1.10082	1.1172	0.393463	-0.115061	-1.16919	1.876	-0.750875	-1.7683	-0.979769	2.03512	1.1586	-1.49201	-0.0424809	-1.32315	0.546313	0.770698	0.133933	-2.10781	0.330377	-0.0190785	1.44911	-0.586886	0.112989	-0.0163872	-1.26922	-0.891036	0.824316	-0.038007	0.816844	-0.331302	-1.3321	-1.31919	0.76043	0.996544	0.403773	-2.26245	0.822379	0.599038	-1.18455	-0.683658	0.741716	-0.54406	0.116264	-0.0730957	-0.657577	-0.359646	0.03206	0.601291	-0.458597	-0.622465	-0.93905	-2.31846	0.741006	1.95357	1.278	-2.28337	1.13729	-1.19609	-8.270969e+01	5.512202e+02	4.685105e+02
23350	-0.593558	-0.992634	-1.14704	-1.33652	-0.503293	-0.0398026	0.00528057	0.131134	0.20162	0.177383	0.230263	0.145897	0.125431	0.134218	1.18367	1.20389	1.10686	1.10133	1.11062	0.379016	0.19085	-1.12855	2.11429	-1.05194	-2.01249	-1.08924	2.23011	0.961164	-1.50135	-0.0042566	-0.123846	0.586741	0.403	0.598742	-1.85236	0.280718	-0.0283936	1.18716	0.572162	1.37186	0.163852	-1.61971	-0.976904	1.32571	0.0632511	0.807215	-0.508344	-0.935657	-1.32645	0.682644	1.41307	1.11994	-2.10063	0.523375	1.04063	-1.62606	-0.704571	0.837442	0.652831	1.39399	-0.880549	-0.190237	-0.675806	0.0728934	0.69851	-0.24141	-0.399731	-0.624147	-1.67834	0.391634	1.96337	1.47346	-2.45143	1.28516	-1.69999	-8.600201e+01	5.631603e+02	4.771583e+02
23400	-0.589829	-1.1333	-1.14327	-1.2825	-0.483256	0.0129463	0.0580892	0.112222	0.140404	0.177291	0.198477	0.148318	0.134966	0.143299	1.18527	1.25607	1.11203	1.10221	1.11212	0.380033	1.20105	-1.11447	2.44141	-0.779023	-1.76856	-1.05457	2.61765	2.37499	-1.63543	0.211179	-0.495792	0.728594	1.00556	0.303916	-1.28624	0.304736	-0.0813467	1.92581	-0.239766	-0.559944	0.271503	-0.774683	-0.863555	0.591605	-0.755972	0.0374428	0.415855	-1.36396	-0.281225	0.556083	1.01791	0.777773	-1.91588	1.22222	0.857102	-0.31088	-0.792093	0.68726	-0.163279	0.339401	-0.661417	-0.10781	-0.588255	0.0996203	0.351759	-0.537672	-0.882822	-0.86286	-1.54725	1.26794	1.91629	1.65127	-2.55023	1.24644	-2.26341	-8.641897e+01	5.431198e+02	4.567009e+02
23450	-0.578214	-1.17657	-1.15551	-1.23879	-0.442294	-0.00437374	0.0280373	0.111058	0.128564	0.171085	0.193103	0.166435	0.227594	0.16963	1.23215	1.23159	1.10128	1.10192	1.10836	0.639382	1.9395	-1.10392	2.03481	-1.35549	-1.25663	-0.984321	2.41259	3.13174	-1.46054	-0.295847	-0.809693	0.246072	0.00146485	0.265459	-1.39361	0.402781	-0.53069	1.01552	0.354247	0.560633	0.242879	-0.49155	-0.963857	1.03094	-0.920232	0.591809	0.306524	-1.05975	-1.10057	0.623545	0.956581	1.09599	-0.438497	0.899445	0.890086	-1.14463	-0.642754	0.676274	0.281639	0.103063	-1.07969	-0.421938	0.420153	0.0742186	0.55119	-0.893147	-0.674875	-0.376683	-1.99724	1.72511	2.05112	1.1806	-2.31766	0.609814	-2.02026	-8.591591e+01	5.564839e+02	4.705680e+02
23500	-0.576088	-1.27772	-1.14726	-1.20261	-0.414831	-0.0475054	-0.063291	0.123457	0.166513	0.169027	0.201812	0.191201	0.155872	0.109277	1.21247	1.19373	1.10336	1.10261	1.10308	0.551979	2.11194	-1.25852	1.71738	-1.36351	-0.914138	0.515855	2.11386	2.40964	-1.61878	-0.240352	-0.0202093	0.554307	0.405328	0.325607	-0.801649	0.453933	-0.47855	0.92752	-0.312033	0.492686	0.314167	-0.117469	-0.996901	0.480902	-0.38813	1.10414	0.07332	-1.52158	-0.0760513	0.676892	0.779198	1.03757	-0.910594	0.566509	1.02287	-0.589787	-0.619845	0.293703	-0.277365	0.0844998	-0.446311	-0.413919	0.878702	0.183379	0.374058	-0.405339	-0.92018	-1.6864	-1.81483	1.80924	2.08038	0.920875	-2.22722	0.918238	-1.96116	-8.084862e+01	5.517398e+02	4.708912e+02
23550	-0.571377	-1.18749	-1.13578	-1.23652	-0.434841	-0.0317319	0.00669276	0.125166	0.209559	0.167968	0.20862	0.205794	0.167592	0.310833	1.19772	1.22451	1.10034	1.10303	1.11685	0.302263	0.825871	-1.14475	2.09082	-0.512209	-1.57073	-1.12493	2.15433	1.84909	-1.66806	-0.390212	-0.75202	0.704009	0.0882287	0.115447	-0.816101	0.353209	-0.432483	0.991791	-0.774278	0.28564	0.0193471	-0.237972	-1.12715	0.677426	-0.641574	0.384131	-0.048573	-1.17831	-0.0914319	0.566561	0.737077	0.527726	-0.608641	0.19874	0.922102	-0.864134	-0.759455	0.607887	0.454151	0.698545	-0.620347	-0.600944	0.0978098	0.0635699	0.602049	-0.150813	-0.0440941	-0.772793	-2.09034	1.2785	1.95293	1.5407	-1.87119	0.298788	-1.30003	-7.628161e+01	5.594645e+02	4.831829e+02
23600	-0.566186	-1.1761	-1.1367	-1.18482	-0.49291	-0.134907	0.0242356	0.128306	0.229955	0.174349	0.149432	0.190301	0.175072	0.220137	1.18953	1.20805	1.10221	1.10014	1.12321	0.368046	0.570579	-1.0413	2.40024	-0.397747	-1.23066	-1.41297	2.10147	1.51009	-1.64887	-0.880478	-0.227247	0.963852	0.237919	0.379707	-1.02824	0.289508	-0.916398	1.47771	1.23948	0.0819052	-0.0665273	-0.295011	-1.12076	0.666718	-0.29931	1.13106	-0.169926	-1.43379	-0.108584	0.509175	0.915018	0.271826	-0.279931	0.953199	0.712329	-0.652175	-0.623672	0.393442	0.383677	0.850686	-0.514789	-0.359697	-0.235563	0.078262	0.396737	-0.479225	0.109645	-0.602934	-1.96952	1.23832	1.84962	1.14749	-1.87208	1.75845	-1.55791	-7.815206e+01	5.518017e+02	4.736497e+02
23650	-0.561121	-1.17266	-1.13486	-1.1151	-0.566687	-0.10796	0.072159	0.125933	0.168265	0.170965	0.140387	0.265248	0.183825	0.150014	1.21211	1.2341	1.10388	1.10248	1.11689	0.34281	0.992245	-1.11769	1.72999	-0.548625	-1.23798	-1.15923	1.98904	2.04036	-1.72823	-1.16804	0.0794323	1.15319	0.180224	0.162167	-0.734273	0.30873	-1.80407	1.02295	0.708119	1.09137	0.242029	-0.73046	-1.03048	0.0382688	-0.0250433	1.20764	-0.077096	-1.49213	-0.113905	0.544201	0.264647	0.833781	-0.302616	0.298151	0.472217	-0.482043	-0.797496	-0.257461	0.204266	1.11417	-0.865605	-0.199691	-0.151606	0.0790019	-0.415171	-0.120266	-0.151371	-0.557973	-1.76307	1.53938	1.94353	1.24326	-1.22269	1.12295	-1.21358	-7.608197e+01	5.489999e+02	4.729179e+02
23700	-0.574424	-1.24067	-1.15336	-1.05448	-0.53688	-0.0837193	-0.0913158	0.140902	0.194769	0.174851	0.197467	0.325878	0.115148	0.115142	1.18795	1.20484	1.11483	1.10395	1.11409	0.499703	1.73265	-1.2147	1.12588	-0.549288	-0.151647	0.190766	2.03786	2.17129	-1.60003	-1.30729	0.219242	1.18718	1.57556	0.318444	-0.984082	0.390078	-1.52368	1.00273	0.116947	1.80564	-0.0210012	-0.0405622	-1.08647	-0.120455	0.196837	0.959806	0.422621	-1.22925	0.234785	0.595025	-0.0768734	0.785924	-1.37148	1.17639	0.593649	-0.538524	-0.582527	-0.377582	0.442981	0.547	0.182574	-0.609544	0.915066	0.103191	-0.264832	-0.0616184	0.631821	-1.06855	-1.39187	1.38281	2.06193	0.56772	-1.05196	1.72726	-1.37329	-7.848976e+01	5.430565e+02	4.645667e+02
23750	-0.55932	-1.19634	-1.14559	-1.06021	-0.58191	0.0651916	0.0103016	0.15361	0.221659	0.165745	0.220319	0.338719	0.144619	0.202522	1.19002	1.2384	1.11003	1.10114	1.12036	0.360862	0.786998	-1.21182	0.773891	-0.0160287	-2.16765	-0.403341	1.62357	1.9654	-1.64054	-1.39077	0.0920193	0.147907	0.056682	0.07569	-0.672113	0.428674	-1.30114	0.953578	-0.909115	0.505094	0.0554714	-0.251742	-1.08311	0.0611853	0.108614	0.50562	0.0186436	-0.95451	-0.0996745	0.546584	0.206411	0.855604	-1.16332	0.613819	0.41584	-0.233552	-0.816545	-0.225061	0.509885	0.203212	-0.641883	-0.140005	0.356918	0.0916797	-0.371437	-0.299882	-0.702503	0.44534	-1.66994	0.992763	2.1269	0.293121	-0.747763	-0.386841	-1.65719	-7.166923e+01	5.523621e+02	4.806928e+02
23800	-0.536124	-1.19009	-1.14516	-1.08716	-0.613325	-0.0666829	-0.0280715	0.178606	0.151655	0.155865	0.212138	0.26369	0.0833337	0.154768	1.23617	1.25156	1.1038	1.10351	1.14052	0.366159	1.00373	-1.39432	0.969252	-0.0301115	-0.469529	0.424052	1.29018	1.77403	-1.80407	-1.11509	0.351657	0.14294	0.132945	-0.0315895	-1.04818	0.329922	-0.892559	1.49124	-0.136389	0.62892	-0.223858	-0.345689	-1.04342	0.160585	0.366252	1.07682	-0.128864	-1.067	-0.747198	0.722288	0.304574	1.21609	-2.05424	0.592581	0.335531	-0.807341	-0.648494	-0.0909093	0.786302	0.503572	-0.31905	-0.36024	-0.326029	0.170179	-0.302886	0.410882	-0.25801	-0.638683	-1.39963	1.25434	2.25373	0.369677	-0.93299	1.53659	-1.30042	-7.215690e+01	5.388036e+02	4.666467e+02
23850	-0.554327	-1.14479	-1.12874	-1.10653	-0.63663	-0.0541898	-0.0323799	0.160649	0.182672	0.154776	0.141716	0.304555	0.0622411	0.172081	1.17386	1.27757	1.10487	1.10065	1.1084	0.442446	0.986784	-1.36959	1.40497	-0.713564	-1.42001	0.721344	1.46039	1.69457	-1.80583	-1.19319	0.289667	-0.113183	0.100177	0.10595	-1.43029	0.388724	-1.52668	1.17506	-0.855462	1.04404	-0.0855406	-0.732007	-1.27952	0.230928	0.30139	1.77807	-0.100487	-1.10113	-0.521198	0.568417	0.407317	1.4246	-1.50583	0.233933	0.242965	-0.883834	-0.815687	0.467581	1.19785	1.23798	-1.40725	-0.403101	-0.0631331	0.017283	-0.290571	-0.096639	-0.909137	0.580529	-1.92204	1.29761	2.09543	1.10515	-0.580652	2.53686	-1.62666	-8.194788e+01	5.427695e+02	4.608216e+02
23900	-0.537154	-1.13169	-1.14494	-1.12224	-0.551011	-0.028179	-0.112065	0.154595	0.136495	0.151328	0.147898	0.280395	0.0979342	0.224304	1.20721	1.20592	1.12491	1.10373	1.10379	0.226372	1.58142	-1.4649	1.67424	-0.616353	-1.14151	0.330886	1.50252	1.91006	-1.83789	-0.906927	0.416133	1.00402	0.147511	0.14982	-1.62552	0.329926	-1.39086	1.13274	1.27356	1.29754	-0.138523	-0.47937	-1.22665	-0.0613194	-0.119389	0.765583	1.0857	-1.08992	-0.641651	0.636403	0.608683	0.64959	-1.49786	1.25671	0.388543	-1.32295	-0.809714	0.0051998	0.634521	1.74942	-0.253688	-0.507962	-0.520807	0.173216	-0.0225946	0.118111	-0.409877	-0.115517	-1.77541	1.31116	2.37264	1.11428	-1.16264	0.266654	-0.818522	-7.928717e+01	5.553967e+02	4.761095e+02
23950	-0.562807	-1.18217	-1.14458	-1.16026	-0.539891	-0.0238213	-0.0660038	0.193005	0.118972	0.168719	0.158801	0.257756	0.20882	0.15952	1.19025	1.19674	1.10436	1.10106	1.10697	0.219801	1.33465	-1.22894	2.03612	-0.413253	-0.812126	-0.0237323	1.42795	3.43786	-1.68863	-1.14314	-0.375999	0.490229	1.9491	0.105853	-1.53516	0.301328	-0.953172	1.06415	0.299152	1.30411	0.0491148	-0.492831	-1.14087	0.351669	-0.115207	0.648652	0.729676	-0.984738	-0.147408	0.643742	0.613513	0.900957	-1.50424	0.872948	0.375954	-0.949116	-0.780621	0.65108	0.604508	0.639508	-0.544522	-0.406947	0.554758	0.0791386	-0.078548	0.271144	-0.377894	-0.213001	-1.15606	2.03258	2.06296	1.08181	-1.2912	0.554372	-0.419524	-8.006129e+01	5.625119e+02	4.824506e+02
24000	-0.548975	-1.19845	-1.16159	-1.15327	-0.507297	-0.0388528	-0.0969913	0.164715	0.175669	0.171533	0.190728	0.232295	0.16119	0.192758	1.20906	1.21174	1.10213	1.11064	1.11474	-0.00792529	1.95853	-1.23588	1.73004	-0.69022	-0.425395	0.448018	1.44308	1.9118	-1.5966	-0.983744	0.525848	0.767465	-0.2296	-0.0959169	-1.48264	0.522863	-0.822974	1.4608	-0.310847	0.522843	-0.263003	-0.0334758	-0.985574	0.439052	0.30797	0.473229	0.407725	-1.17757	0.157755	0.709364	0.480133	0.975618	-1.26878	0.515892	0.443845	-0.591302	-0.697759	0.349868	1.06199	1.16036	-0.380864	-0.631523	-0.0580365	0.236145	0.39309	0.495375	-1.20753	-1.38173	-1.43662	1.32198	2.0656	0.662287	-1.50063	1.47086	-0.559136	-7.560605e+01	5.351891e+02	4.595831e+02
24050	-0.547375	-1.05698	-1.18087	-1.13857	-0.530148	0.00324897	-0.0423237	0.157895	0.123201	0.161598	0.133865	0.248386	0.127093	0.140099	1.21039	1.24448	1.10386	1.10101	1.10096	0.183207	0.691597	-1.11513	2.15554	-0.396363	-2.11548	-0.401614	1.62917	2.24817	-1.43782	-1.06165	-0.176316	-0.497493	1.45448	0.0643637	-2.33635	0.54801	-1.30469	1.07288	0.0100075	1.44433	0.10267	-1.2916	-0.793672	0.176554	-0.450782	0.632129	1.12857	-1.29425	-1.38964	0.870986	0.560479	0.955921	-1.78096	0.996185	0.27286	-1.70574	-0.608202	0.166817	0.438891	0.419855	-0.383079	-0.570401	-0.394496	0.366651	-0.0879194	-0.16121	-0.981103	-0.722812	-1.63997	1.1766	2.31301	1.52053	-1.2525	0.720537	-2.1126	-8.511222e+01	5.595140e+02	4.744018e+02
24100	-0.574497	-1.02945	-1.17819	-1.11212	-0.582525	-0.0243993	-0.0173474	0.142965	0.214351	0.161983	0.151442	0.246173	0.182646	0.158326	1.20847	1.18875	1.10805	1.10245	1.12624	0.490784	0.300307	-1.12456	1.8307	-0.0438978	-1.11777	-0.830384	1.93583	1.28155	-1.40674	-1.1775	-0.309644	0.800754	0.868876	0.261863	-1.83862	0.681941	-1.28947	1.29938	-0.271576	1.17967	0.124005	-0.862108	-1.02835	-0.0612643	0.443418	1.13632	-0.0725871	-1.00634	-0.939239	0.860766	0.316371	1.01135	-1.08823	0.813079	0.799594	-1.51585	-0.496842	-0.174494	0.668772	0.718114	-1.47024	-0.179517	-0.594615	0.224924	-0.484656	0.32091	0.0174185	-1.35932	-1.5786	0.563484	2.23423	0.663324	-1.10914	1.49922	-1.84627	-7.844842e+01	5.534515e+02	4.750031e+02
24150	-0.555092	-1.01552	-1.16799	-1.09911	-0.632442	0.0282304	0.161049	0.150135	0.229077	0.151801	0.193769	0.231867	0.125165	0.21062	1.20634	1.21914	1.10649	1.10126	1.12479	0.281954	0.219577	-1.36082	1.23094	0.0408973	-1.71851	-1.09048	1.75226	1.04493	-1.77606	-1.47721	-0.0797137	1.32674	0.460987	0.197769	-1.53184	0.684599	-1.09687	1.23361	-1.3561	0.0589679	0.0223705	-0.970818	-1.07912	0.0246629	0.0530578	0.100863	-0.293909	-1.02283	-0.815068	0.734718	0.128367	1.03603	-1.84142	0.623227	0.453676	-1.37823	-0.4908	-0.128262	0.648524	0.0923411	-1.07751	-0.701015	-0.442245	0.185224	-0.213958	0.502018	-0.980592	-1.34479	-1.51557	0.23586	2.38819	0.380451	-0.808356	0.523197	-2.22488	-7.807693e+01	5.521062e+02	4.740293e+02
24200	-0.579491	-1.02032	-1.17525	-1.09978	-0.582851	-0.013675	0.0577969	0.12292	0.211388	0.150459	0.148337	0.192789	0.116539	0.165955	1.2009	1.20035	1.10613	1.10097	1.12049	0.532637	0.482896	-1.19217	1.81306	-0.774396	-1.97121	-0.245207	2.29818	0.804201	-1.56805	-1.3148	-0.118815	0.557308	0.941699	0.0855287	-1.59781	0.613737	-1.08391	1.77099	-0.859019	0.0190918	0.177114	-0.884486	-0.918254	-0.208287	-0.644313	0.763924	0.915697	-1.11645	-1.10068	0.904919	0.308111	1.43399	-0.867908	0.163758	0.732543	-1.03986	-0.645857	0.0588233	0.763248	0.875366	-1.27203	-0.433822	-0.619731	0.314468	-0.156594	0.327049	-0.407661	-1.20272	-1.61072	0.350515	2.47503	0.480012	-1.43218	1.32666	-1.49873	-7.905199e+01	5.637239e+02	4.846720e+02
24250	-0.586703	-1.00024	-1.17073	-1.16509	-0.543003	-0.00198128	-0.0741109	0.145242	0.284039	0.140905	0.139039	0.207498	0.150736	0.117464	1.19914	1.20207	1.10156	1.10036	1.12549	0.475762	0.00448908	-1.25484	2.63194	-0.0890615	-1.19777	-0.994879	1.84962	0.559933	-1.73253	-0.967767	0.5101	0.408314	-0.121703	0.189663	-1.45253	0.583509	-0.981802	1.83991	0.685489	0.902638	0.12883	-0.767001	-1.07072	0.628578	-0.0254289	0.817263	0.642757	-1.0101	-0.710135	0.912701	0.997754	1.24845	-1.41035	0.682401	0.612018	-0.915669	-0.605705	0.302706	0.394614	0.109409	-0.143452	-0.243782	-0.839457	0.525013	0.221869	0.203216	-1.42785	-1.7201	-1.40709	0.0576259	2.60991	1.52417	-1.42759	1.18848	-1.9207	-8.094642e+01	5.574760e+02	4.765296e+02
24300	-0.580713	-0.988596	-1.17701	-1.20508	-0.561333	0.021925	-0.0966662	0.162243	0.341092	0.140992	0.1327	0.207854	0.0829142	0.140979	1.172	1.23507	1.1078	1.10081	1.11053	0.434825	0.0372031	-1.20545	2.57677	-0.301657	-2.37012	-0.466064	1.62689	0.559462	-1.78117	-0.659119	-0.143784	0.941118	1.70457	0.356948	-1.24957	0.752959	-0.921493	1.2832	-1.14959	1.05657	0.0879074	-0.658261	-0.965071	0.808532	-0.176687	0.248327	0.791268	-0.794552	-0.721227	0.871529	1.11611	1.23627	-1.66904	1.72499	0.717392	-1.19327	-0.65785	1.06118	1.04616	1.53671	-0.673918	-0.247536	-0.530328	0.280266	0.528184	-0.00858767	-1.49778	-0.73691	-1.35175	0.237428	2.61586	2.05351	-1.42556	0.926105	-1.19359	-8.575843e+01	5.591608e+02	4.734024e+02
