iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkufrac(1)	M_lnkumet(1)	M_lnVdist(1)	M_lnVdistmet(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkufrac(1)	SD_lnkumet(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	GSD_Ccpt(1)	GSD_Cmet(1)	GSD_Qu(1)	GSD_Q_fec(1)	GSD_Qu_met(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkufrac(1.1)	lnkumet(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkufrac(1.2)	lnkumet(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkufrac(1.3)	lnkumet(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkufrac(1.4)	lnkumet(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkufrac(1.5)	lnkumet(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkufrac(1.6)	lnkumet(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkufrac(1.7)	lnkumet(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkufrac(1.8)	lnkumet(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	LnPrior	LnData	LnPosterior
19350	-0.559828	-1.20522	-1.21322	-1.11002	-0.46282	0.0234038	0.0847415	0.135497	0.191115	0.197356	0.173224	0.353555	0.125736	0.312137	1.1906	1.20006	1.1045	1.10144	1.11667	0.446546	1.71565	-0.639746	1.17881	-0.700489	-1.47276	-0.20902	1.92976	1.87375	-1.0778	-1.37865	-0.307092	0.175129	-0.0996398	-0.214996	-0.963391	0.659791	-0.998867	1.00812	-0.612116	-0.427874	-0.0398324	-0.457008	-0.493786	0.204158	-0.100685	-0.340525	-0.312426	-1.10444	0.0189685	0.941509	0.260977	0.0632948	-1.96583	0.680112	0.494534	-0.985848	-0.178447	0.210353	0.339766	0.190523	-1.13586	-0.277213	-0.129848	0.487451	-0.320583	-0.227742	0.180424	-0.477862	-1.55663	1.06769	2.15422	0.899059	-1.2033	0.641846	-0.644129	-7.262495e+01	5.405234e+02	4.678984e+02
19400	-0.573705	-1.13338	-1.22758	-1.09108	-0.458924	-0.0827363	-0.0863276	0.130861	0.135658	0.190355	0.115553	0.267475	0.173916	0.180565	1.18414	1.2127	1.11062	1.10127	1.13126	0.325447	1.52921	-0.696503	2.43977	-0.412676	-0.94812	-1.06619	2.15942	2.20538	-0.981503	-1.99371	-0.546123	0.461505	1.04492	0.124799	-1.56915	0.758354	-1.25483	0.705484	0.256926	1.23938	0.0717399	-0.265724	-0.529093	-0.151121	-0.854146	0.677039	1.67788	-1.42505	-0.328901	0.983611	0.326328	0.680912	-1.41973	0.46193	0.569233	-1.15776	-0.197436	-0.00892606	0.156575	0.752595	-0.532719	-0.408509	0.21038	0.466607	-0.064664	-0.142402	-0.086663	-0.375397	-1.65981	1.46811	2.15734	1.24769	-1.44885	1.62987	-0.796555	-8.076751e+01	5.633225e+02	4.825550e+02
19450	-0.560645	-1.15909	-1.20402	-1.11988	-0.444918	-0.0183095	-0.0454256	0.130044	0.134137	0.180233	0.157779	0.317636	0.130789	0.150974	1.19267	1.2349	1.12253	1.10188	1.1341	0.447176	1.61096	-0.895295	1.47705	-0.839186	-1.16873	0.121546	2.01511	2.59167	-1.16746	-0.954664	-0.270928	0.0241153	0.057002	0.0166286	-1.36269	0.707935	-1.33845	0.577415	-0.112848	0.85356	0.0820956	-0.592448	-0.523014	0.205999	-0.585024	0.681189	0.441635	-1.3831	-0.0546977	0.936338	0.496412	0.415627	-1.5164	1.21801	0.581582	-0.99149	-0.386385	0.277617	0.380025	0.147188	-1.26617	-0.39983	-0.344121	0.414493	-0.568517	-0.344718	-0.393823	-0.501991	-2.03955	2.25483	2.22677	0.642219	-1.34527	0.916132	-0.307403	-7.747255e+01	5.464688e+02	4.689963e+02
19500	-0.570714	-1.20415	-1.20524	-1.10118	-0.357735	0.0712589	-0.119535	0.126116	0.187469	0.177958	0.18186	0.279057	0.169313	0.1552	1.18412	1.18782	1.10311	1.10005	1.11365	0.437488	1.65678	-0.861705	1.1701	-1.38632	-1.49039	0.86518	2.0074	2.3741	-1.19087	-1.07705	-0.960515	-0.21758	1.25371	0.328492	-1.0144	0.681367	-1.38488	0.351385	-0.255808	1.57402	0.298756	-0.262684	-0.587032	-0.249625	-1.0797	0.095889	1.12022	-1.31396	0.00879693	0.918684	0.276187	0.104798	-1.82732	1.97532	0.897752	-0.6678	-0.295025	0.0890143	-0.541185	-0.221029	0.702452	-0.553321	0.642997	0.375106	-0.166269	-0.729947	-1.62266	0.14118	-1.71104	1.0614	2.29324	0.639849	-1.67055	0.640209	-1.41537	-8.163658e+01	5.603763e+02	4.787397e+02
19550	-0.566345	-1.18271	-1.21316	-1.1345	-0.381345	-0.0131142	-0.0790959	0.127495	0.181654	0.18221	0.158943	0.248806	0.181329	0.152044	1.21514	1.20575	1.1124	1.10018	1.12347	0.369692	0.95347	-0.78398	2.00756	-1.02355	-1.06995	-0.458457	2.23569	2.03823	-1.21033	-1.21094	-0.628031	1.18471	1.08248	-0.0494799	-1.09951	0.709638	-0.622896	0.906008	0.0652511	0.952923	0.10334	-0.79003	-0.495099	0.341583	-0.559702	0.240648	0.734259	-1.55287	0.200161	0.949605	0.564946	0.521754	-1.44375	0.0386359	0.663727	-0.342043	-0.355382	0.238067	-0.0686965	0.70063	-0.711159	-0.368515	0.0148959	0.509109	0.0582975	-0.991273	0.0642623	0.527928	-1.92203	1.44426	2.27014	0.86861	-1.89239	0.297695	-1.34988	-7.668328e+01	5.526186e+02	4.759353e+02
19600	-0.585228	-1.24028	-1.20962	-1.12012	-0.392504	-0.0862334	-0.145233	0.135994	0.239618	0.177195	0.114705	0.247343	0.163527	0.107862	1.17339	1.25917	1.10583	1.10102	1.11766	0.527414	0.958704	-0.756735	1.96165	-1.00092	-0.620774	0.547097	2.01348	1.66424	-1.20253	-1.50052	-0.17418	0.544398	0.534239	0.16677	-0.578143	0.773854	-1.36825	1.39307	0.1211	-0.31543	0.318486	-0.149117	-0.529605	0.312342	-0.731516	0.917681	1.57807	-1.08589	0.126536	1.11658	0.616478	0.136892	-1.5109	1.43938	0.71085	-0.53524	-0.254235	0.247971	0.0466044	0.708062	-0.126198	-0.237232	0.278423	0.428889	0.256828	-0.378348	0.19827	-0.270431	-1.63814	1.39316	2.32928	1.01988	-1.8565	1.47287	-0.529159	-7.584820e+01	5.520774e+02	4.762292e+02
19650	-0.591983	-1.17159	-1.24949	-1.09889	-0.384514	-0.0692796	-0.0275631	0.107401	0.314611	0.169826	0.114387	0.258612	0.230224	0.080717	1.19217	1.22368	1.10117	1.1013	1.13581	0.734143	0.796793	-0.588659	1.89405	-1.09119	-0.690003	-0.842819	2.57551	1.09478	-0.927912	-0.964975	-0.776695	0.120778	0.810824	0.204902	-0.615607	0.970033	-1.14684	0.856729	-0.145491	0.104595	0.0693957	-0.173564	-0.466218	0.294795	-0.443603	0.950526	0.223812	-1.40212	0.0283992	1.16884	0.369237	0.662441	-0.921555	0.318192	0.971008	-0.388543	-0.0644194	0.205611	-0.267152	0.948539	-0.847204	-0.239906	0.222245	0.61308	-0.488353	-0.843489	0.255083	-0.804537	-2.25263	0.977224	2.54324	0.577372	-1.9536	1.10185	-1.56123	-7.631634e+01	5.460341e+02	4.697177e+02
19700	-0.614836	-1.19812	-1.26002	-1.07084	-0.376903	-0.137354	-0.10068	0.122868	0.335612	0.195345	0.0999339	0.234545	0.166588	0.0691343	1.20407	1.24393	1.10478	1.10229	1.1296	0.819955	1.04632	-0.529026	2.17868	-0.966967	-0.00735422	0.289021	2.66992	0.837726	-0.839282	-2.53378	-0.491151	1.16454	0.727784	0.419597	-0.488058	0.944323	-2.15311	0.984916	0.0621529	-0.102812	0.47277	-0.0178276	-0.486117	0.48383	-0.656003	1.74335	0.653618	-1.16119	0.0964389	1.13444	0.137962	0.655057	-0.964483	1.36716	1.40043	-0.536974	-0.0226032	-0.462204	0.179951	1.70187	-0.713191	-0.313892	0.253672	0.642083	-0.569839	-0.587131	0.709373	-1.05345	-1.47972	0.820273	2.3264	0.675039	-2.13457	1.96202	-0.121372	-8.354445e+01	5.406311e+02	4.570867e+02
19750	-0.624758	-1.212	-1.25335	-1.09823	-0.435319	-0.071734	-0.133745	0.119879	0.194806	0.201114	0.142402	0.241124	0.32642	0.244796	1.17437	1.21113	1.10428	1.10276	1.11662	0.934119	1.11626	-0.463658	1.8742	-0.41731	-0.403653	-0.587023	2.66962	2.03992	-0.86794	-1.92833	-0.156628	0.358777	0.907477	0.49982	-0.747656	0.796342	-1.38709	0.995756	0.228266	0.459955	0.537376	-0.111821	-0.224323	-0.259885	-0.892766	0.365445	1.26962	-0.965743	-0.281952	1.1283	0.448025	1.04626	-0.502345	0.499915	0.893825	-0.393012	-0.0489731	0.0881847	0.519601	0.371772	-0.545777	0.123266	0.187087	0.62298	-0.493346	-0.405915	-0.197949	0.328528	-1.49273	1.43041	2.27256	0.670565	-1.74917	0.434712	-0.478005	-7.577470e+01	5.550920e+02	4.793173e+02
19800	-0.630125	-1.19578	-1.2569	-1.1761	-0.481596	-0.0414719	-0.104508	0.127826	0.179393	0.208648	0.219974	0.212417	0.185114	0.240349	1.19143	1.26656	1.10843	1.10276	1.1239	0.901367	1.03118	-0.417183	1.43606	-0.860785	-1.16237	0.239336	2.55162	1.7051	-0.738457	-0.58748	0.0706444	0.146394	-0.0750771	0.73482	-0.964778	0.812427	-0.505354	1.36103	0.0729794	0.906663	0.732219	-0.672587	-0.313305	0.155058	-0.610515	0.898172	0.985128	-0.829706	-0.335058	0.994813	0.752131	0.973863	-0.658595	0.53678	1.15679	0.294999	-0.0489517	0.11751	-0.315621	0.509264	0.433013	-0.00160499	0.161443	0.522746	0.107799	-0.223444	0.269889	-0.037005	-1.58525	1.52678	2.2352	0.854148	-1.54138	0.730909	-1.10902	-7.264608e+01	5.447600e+02	4.721139e+02
19850	-0.583962	-1.14682	-1.22875	-1.19215	-0.483176	0.0572122	-0.128038	0.137237	0.220013	0.210043	0.208418	0.178858	0.162605	0.312499	1.18096	1.24917	1.10358	1.10035	1.10505	0.508137	0.692495	-0.628068	1.80186	-0.816339	-1.32841	0.00655934	2.07384	1.38148	-0.751936	-0.415931	-0.509526	-0.862565	0.16998	0.346844	-1.14652	0.718237	-0.288475	1.51767	-0.516633	0.875128	0.289942	-0.628536	-0.391929	0.332311	-0.781667	-0.0332155	0.911361	-1.02376	-0.38501	0.854216	0.710648	1.10095	-0.759675	1.16272	0.743891	-0.657978	-0.190935	0.453803	0.624932	-0.374666	-0.130042	-0.245916	-0.283427	0.497386	0.355893	-0.0371038	-0.521478	-0.145975	-1.66531	1.04502	1.94879	1.18773	-1.75575	0.55957	-0.78574	-7.176769e+01	5.529095e+02	4.811418e+02
19900	-0.607364	-1.11842	-1.2261	-1.23648	-0.503922	0.0751719	-0.144531	0.14391	0.235287	0.209707	0.220522	0.178471	0.193255	0.112605	1.21192	1.21668	1.11289	1.10176	1.10711	0.823107	0.776494	-0.585939	1.71461	-0.981343	-1.39196	0.91297	2.06279	1.5244	-0.951014	-0.384479	-0.510547	-0.296947	2.4687	0.334606	-0.888572	0.567343	-0.251118	2.01938	-0.48798	1.66782	0.201218	-0.254377	-0.397428	0.658036	0.163532	-0.370783	1.24471	-0.961951	-0.349384	0.872982	1.03056	1.32643	-1.41801	1.41254	0.864696	-0.730771	-0.0976001	0.745045	0.486844	0.325712	-0.769595	-0.030024	-0.212511	0.379761	0.375205	0.169707	-0.35073	-0.427393	-1.39326	0.839912	1.92246	1.24255	-1.75896	0.614276	-1.18605	-7.823587e+01	5.491460e+02	4.709101e+02
19950	-0.604524	-1.19763	-1.22311	-1.22869	-0.561016	-0.051236	-0.0857115	0.135413	0.18656	0.204496	0.169037	0.166654	0.0981988	0.103029	1.18231	1.22898	1.10679	1.10362	1.11881	0.676125	1.00605	-0.610592	2.24041	-0.430433	-1.67629	-1.14182	2.15544	1.80578	-1.04421	-0.152285	0.553091	1.50368	1.17779	0.243735	-0.834766	0.673315	-0.229229	2.25291	-0.633069	0.392432	0.367878	-0.790632	-0.313732	0.845451	0.0952585	0.811196	0.100991	-1.34551	0.273314	0.819991	1.17231	1.90638	-1.85176	0.28143	1.11105	-0.753026	-0.173805	0.406689	0.862655	1.03356	0.0948458	-0.0707131	0.37007	0.484644	0.256313	0.183832	-0.576694	-0.514809	-1.22104	0.992346	2.09254	1.3158	-1.78893	0.985364	-0.872119	-7.961611e+01	5.482603e+02	4.686442e+02
20000	-0.61283	-1.15997	-1.20573	-1.22224	-0.54476	-0.0569861	-0.129029	0.141203	0.17362	0.204636	0.175634	0.200939	0.101371	0.166199	1.22277	1.21843	1.10566	1.10024	1.1193	0.803142	1.03287	-0.760111	2.16706	-0.424405	-0.900251	0.421703	2.25969	1.8907	-1.11218	-0.683424	0.24512	1.04613	1.05533	0.399933	-1.07403	0.546947	-0.51746	1.6148	0.978932	1.93756	0.360044	-0.465365	-0.521221	0.705673	0.116256	0.311279	0.798195	-0.928399	-0.0835969	0.759475	0.852198	1.25671	-2.08978	1.47494	0.74631	-1.20607	-0.158039	0.852126	0.8008	-0.0270018	-0.632764	-0.099876	-0.134079	0.399766	0.917232	0.603491	-0.483128	-0.897811	-1.51927	1.37189	1.9924	1.27849	-1.62222	1.77331	-0.639013	-8.081465e+01	5.576197e+02	4.768050e+02
20050	-0.626541	-1.10176	-1.2052	-1.1959	-0.533815	-0.000812597	-0.10623	0.130344	0.138166	0.209016	0.154987	0.138797	0.153016	0.0964567	1.21032	1.24878	1.11164	1.10129	1.13168	1.04446	0.0692026	-0.618162	2.38957	-0.378293	-1.65734	-0.845946	2.58043	1.55049	-1.05842	-0.740094	0.258338	0.731707	1.89703	0.852913	-2.2163	0.584166	-0.772472	1.85205	-0.166243	1.72854	0.0728454	-0.758108	-0.636797	0.881542	0.548567	0.639497	-1.04425	-0.930044	-0.96815	0.830991	1.17351	1.4053	-1.69784	0.611446	1.05095	-1.1206	-0.341256	0.417999	0.987396	0.984872	-0.0763792	-0.0148195	0.133133	0.199647	0.114022	0.326288	0.357997	-0.809601	-1.22895	1.52135	1.97734	1.26946	-2.33933	0.544578	-1.66759	-8.551663e+01	5.381048e+02	4.525882e+02
20100	-0.614898	-1.13194	-1.20759	-1.2044	-0.526666	-0.158628	-0.147293	0.111474	0.196588	0.227848	0.141319	0.127857	0.201918	0.169178	1.20605	1.27125	1.10691	1.10576	1.12139	0.908594	0.893156	-0.663869	2.50314	-0.374346	-0.292645	0.174057	2.85571	1.46676	-0.975581	-0.931162	-0.0438662	0.952472	1.59242	0.739664	-1.22614	0.520485	-0.794805	2.36696	0.459042	1.78649	0.348841	-0.56711	-0.361282	0.95616	-0.00382921	0.116403	-0.0548501	-1.04277	-0.27113	0.736738	0.839612	0.581349	-0.137885	2.22781	0.971282	-0.868971	-0.267673	0.816588	1.3917	0.550246	-0.804343	-0.123885	-0.140264	0.363648	0.393288	0.482615	0.00201916	0.0548715	-1.70739	1.10586	1.7038	1.85069	-2.43069	1.5016	-1.35185	-8.460558e+01	5.512194e+02	4.666139e+02
20150	-0.616449	-1.11024	-1.20495	-1.20719	-0.54303	-0.0625468	-0.126628	0.10598	0.215821	0.26822	0.166253	0.162087	0.0974703	0.0981237	1.21024	1.2314	1.10861	1.10084	1.13587	0.985586	0.665771	-0.579106	2.22616	-0.472369	-0.483461	-0.331403	2.83216	1.45686	-0.837022	-0.468207	0.568538	1.78154	0.547532	0.725391	-1.24851	0.471277	-0.620592	1.85245	0.0666126	1.77095	0.435016	-0.792462	-0.487251	1.06546	0.760538	1.88337	0.449823	-0.966588	-0.531881	0.587215	0.698547	0.848817	-1.15266	2.38057	1.26806	-0.677882	-0.23777	0.516483	0.752937	1.42898	0.155508	-0.0325351	-0.188508	0.25488	0.718259	-0.00595338	-0.268101	-0.238836	-1.80005	0.82994	1.51838	1.35126	-1.96708	2.27051	-0.530734	-8.406870e+01	5.581253e+02	4.740566e+02
20200	-0.596636	-1.13947	-1.20852	-1.21609	-0.485645	-0.114939	-0.0970605	0.101471	0.22185	0.266005	0.184548	0.154707	0.166363	0.120871	1.21362	1.23101	1.10265	1.10455	1.12803	0.614172	1.09437	-0.56534	2.21941	-0.614175	-0.56805	-0.16149	2.70634	1.83645	-0.779315	-0.429107	-0.436144	1.00466	1.05382	0.510358	-0.752187	0.375351	-0.721915	1.59938	1.04372	2.47438	0.448573	-0.937211	-0.334655	0.785709	-0.503835	0.278265	1.54409	-1.34478	-0.273794	0.591544	0.797797	0.866227	-1.1389	1.1425	0.994848	-0.802547	-0.232067	0.542232	0.78521	0.626578	-0.717695	-0.112102	-0.313822	0.326094	0.415143	-0.117921	0.95529	0.0361467	-1.68733	0.736117	1.48173	1.35959	-2.24107	1.86154	-1.93392	-8.292053e+01	5.480651e+02	4.651445e+02
20250	-0.56418	-1.1741	-1.19683	-1.20496	-0.531888	-0.0936751	-0.0218852	0.104903	0.235533	0.265443	0.180847	0.140623	0.27893	0.207888	1.20004	1.23145	1.1001	1.10674	1.11803	0.377087	0.81778	-0.564666	2.09151	-0.313453	-0.920368	-0.748246	2.57296	1.38972	-0.765421	-0.562255	-0.469662	0.266833	0.405442	0.409872	-1.17744	0.450649	-0.322264	2.37588	-0.00717831	0.281365	0.0946788	-0.131606	-0.466649	0.708413	0.20092	0.547662	0.179661	-1.3074	-0.20894	0.59049	0.822743	1.09018	-0.736506	1.42098	0.654891	-0.429146	-0.26617	0.409352	0.755746	0.421273	-0.428177	-0.536962	0.35845	0.199115	0.618323	0.316437	0.446561	-0.925381	-2.08039	0.944194	1.44001	1.16139	-2.21944	1.17978	-1.13914	-7.607618e+01	5.540328e+02	4.779566e+02
20300	-0.559265	-1.13164	-1.19777	-1.14871	-0.533309	0.0466235	-0.0909319	0.109146	0.213639	0.283479	0.190574	0.21182	0.168335	0.148572	1.23039	1.22492	1.10234	1.10981	1.11372	0.456462	0.994885	-0.598201	1.6235	-0.548001	-1.31113	0.0934415	2.30119	1.92804	-0.74945	-1.12729	-0.275733	-0.0296132	1.95141	0.143151	-0.923304	0.395586	-0.753299	1.25812	-0.235357	1.29677	0.0970656	-0.528249	-0.426616	0.146597	-0.2866	0.391297	0.510723	-1.65573	-0.324612	0.522388	0.704552	0.876832	-1.26115	0.650144	0.95539	-0.561549	-0.218875	0.152524	0.344762	0.304691	-0.748757	-0.42319	-0.0965842	0.262168	0.288915	0.114058	-0.861787	-0.417065	-2.1403	0.641284	1.39733	1.00412	-1.32713	-0.0061998	-1.60607	-7.393456e+01	5.474454e+02	4.735108e+02
20350	-0.538569	-1.21262	-1.20637	-1.06256	-0.575192	0.00104834	-0.107635	0.126298	0.192104	0.308584	0.195845	0.204816	0.175318	0.156229	1.20927	1.20533	1.10549	1.10394	1.11885	0.258945	0.977264	-0.529572	1.12804	0.0469565	-1.39995	-0.0688296	1.92293	1.98314	-0.711654	-1.31717	-0.255435	0.441582	1.15786	-0.0180625	-0.814962	0.40588	-1.31411	1.58014	-1.07115	1.79151	-0.356126	0.318243	-0.357235	-0.235193	0.0500105	-0.170866	0.974126	-1.4939	0.286184	0.520405	0.186203	1.47436	-0.533619	1.2807	0.806328	-0.487594	-0.211522	-0.603734	0.743055	0.927153	0.253235	-0.769863	0.230056	0.268363	0.0294338	0.242684	-0.746738	-0.53824	-2.15206	1.50734	1.32281	0.625587	-1.20953	0.786237	-1.80754	-7.581447e+01	5.423144e+02	4.664999e+02
20400	-0.530411	-1.20851	-1.20949	-1.06588	-0.599388	-0.0479041	-0.0300482	0.118739	0.248845	0.28938	0.195266	0.204973	0.185334	0.149737	1.18637	1.23827	1.10046	1.10863	1.10052	0.307622	1.05383	-0.52339	1.11516	-0.620534	-0.809537	0.148489	1.90014	1.47116	-0.778479	-1.03531	0.6084	0.492329	0.464912	-0.00661544	-0.683602	0.413451	-1.06514	1.51301	-0.131634	1.1454	-0.231526	-0.205586	-0.388734	-0.171094	0.521105	0.760188	0.480036	-1.68526	-0.0840451	0.645366	-0.110938	0.792329	-1.14757	0.753137	0.340508	-0.180397	-0.202641	-0.175954	0.624169	0.138434	0.115896	-0.238289	-0.0928951	0.271596	-0.746819	-0.290311	0.256742	0.764304	-2.32026	1.20838	1.35726	0.431656	-1.23034	1.35912	-0.989723	-6.975043e+01	5.442218e+02	4.744714e+02
20450	-0.556829	-1.162	-1.21105	-1.04178	-0.606532	-0.0546652	-0.0142267	0.138472	0.192066	0.273517	0.181449	0.242739	0.418073	0.0765592	1.17185	1.19639	1.10239	1.10339	1.12971	0.407795	1.39843	-0.538513	1.23084	-0.746687	-0.492789	0.875529	1.80722	1.84129	-0.803637	-1.35828	0.502392	0.379431	1.01615	0.00900414	-0.909117	0.446444	-1.19109	1.71783	0.0449287	0.353429	0.0560561	-0.287539	-0.404661	-0.197443	0.0492796	0.297836	0.261711	-1.28178	-0.482641	0.676115	0.0762932	1.31036	-0.584628	-0.100608	0.588291	-0.697415	-0.285805	-0.3202	0.850992	0.476943	-1.82257	-0.324412	0.0474503	0.295639	-0.698413	-0.295063	-0.313345	-0.0254522	-1.55261	1.16332	1.47069	0.313799	-0.971868	0.415432	-2.09966	-7.319079e+01	5.491652e+02	4.759744e+02
20500	-0.538263	-1.15666	-1.2172	-1.02777	-0.615593	-0.0794934	0.0330511	0.20095	0.204033	0.258467	0.114895	0.237298	0.226359	0.19245	1.19834	1.22584	1.11054	1.10085	1.11388	0.0945772	1.33614	-0.505098	1.19796	-0.580639	-0.850119	-0.124501	1.16664	1.77524	-0.848407	-2.28793	0.313441	0.589098	0.31816	-0.0683114	-1.24841	0.514799	-2.10475	1.67331	0.313507	0.874889	0.0123338	-0.805995	-0.375499	-0.347225	-0.0414351	0.343257	0.624157	-1.10932	-0.0192795	0.685818	0.0921985	1.37879	-0.939733	-0.115401	0.384455	-0.703777	-0.26214	-1.01117	0.838004	1.11297	-0.947806	-0.492275	0.339565	0.331401	-0.652623	0.485631	-0.0112818	-1.18886	-1.37919	1.21658	1.56847	0.572597	-0.931194	1.30215	-1.63047	-7.491081e+01	5.610074e+02	4.860966e+02
20550	-0.562837	-1.19806	-1.19386	-1.00229	-0.605205	-0.088897	-0.103021	0.151147	0.21136	0.278327	0.199849	0.220263	0.0785135	0.207476	1.19312	1.23465	1.11173	1.10004	1.10719	0.170949	1.16257	-0.53124	0.734902	-0.283023	-1.52235	0.00398434	1.68394	2.09593	-0.774964	-1.65933	0.153578	0.868663	1.00622	-0.0365718	-0.961937	0.430679	-1.4872	2.35217	1.35937	-0.202176	0.0393146	-0.0740615	-0.42181	-0.747321	-0.187018	0.812115	1.50735	-1.13857	-0.521364	0.602234	-0.0561296	1.50142	-3.07881	0.581571	0.662824	-0.39354	-0.224165	-0.453522	0.335087	-0.0104573	0.436824	-0.508524	0.163502	0.268901	-0.542872	0.303826	-0.804862	-0.689872	-1.78369	1.36579	1.42903	0.250641	-0.887157	0.477416	-1.82504	-7.962859e+01	5.474995e+02	4.678709e+02
20600	-0.541605	-1.1653	-1.19998	-1.09795	-0.645716	-0.0233162	-0.187127	0.132131	0.19927	0.260757	0.201601	0.170891	0.0990751	0.258393	1.20018	1.20479	1.10976	1.10394	1.11491	0.188971	1.21444	-0.604559	1.35157	-0.243672	-2.09034	0.298752	1.82126	2.04838	-0.789164	-1.02457	-0.434001	1.0946	1.84434	0.144788	-0.73408	0.475674	-1.62216	1.28068	-0.384485	2.35236	0.0214431	-0.815603	-0.435538	-0.0104413	0.215833	0.648319	1.22366	-1.39737	-0.226695	0.592446	0.180362	2.19275	-1.38383	1.03142	0.490439	-0.570478	-0.202828	-0.139762	0.43728	-0.00506504	0.593201	-0.341442	-0.0541581	0.28811	-0.200398	-0.134149	-0.380703	0.771946	-1.95854	0.919914	1.53768	0.692757	-1.19249	1.31417	-0.418598	-7.897661e+01	5.556249e+02	4.766483e+02
20650	-0.52185	-1.16909	-1.19046	-1.1479	-0.607566	-0.117468	-0.406083	0.126095	0.205622	0.244882	0.202245	0.20386	0.104252	0.326179	1.16788	1.2269	1.11553	1.10363	1.106	-0.116853	0.994848	-0.66614	1.48623	-0.0704118	-0.557472	0.640216	1.79215	1.56371	-0.8845	-1.03413	0.199784	0.860814	1.37857	-0.241138	-0.793801	0.455075	-0.918799	1.28007	0.420585	1.82131	-0.1257	-0.77877	-0.524599	0.296893	0.510676	1.32308	1.29242	-1.46108	-0.396612	0.618775	0.339878	1.27745	-0.519588	1.67245	0.303452	-0.949843	-0.229941	0.234598	1.13454	0.738769	0.271217	-0.92066	0.00999891	0.247366	0.271854	0.663785	-0.0286305	0.199615	-2.18543	1.11146	1.55617	0.772938	-1.0093	2.22945	0.262799	-7.669937e+01	5.585362e+02	4.818369e+02
20700	-0.544196	-1.14897	-1.19021	-1.10774	-0.616938	-0.0203351	-0.322198	0.136788	0.29482	0.250128	0.272301	0.194222	0.080346	0.290153	1.24063	1.23159	1.12456	1.10258	1.11258	0.134943	0.677201	-0.645604	1.15095	-0.0633061	-1.47653	0.552309	1.68369	1.17315	-0.857271	-0.739358	0.291345	0.195337	1.18056	0.0156636	-0.823899	0.523545	-0.798911	2.00062	-0.0125494	1.37472	-0.0823051	-0.347729	-0.475161	-0.0083129	0.0907956	0.674152	1.5291	-1.42438	0.0543945	0.516595	0.10478	1.43746	-1.14456	1.62359	0.470895	-0.620308	-0.31832	0.135295	0.898458	0.283235	0.554154	-0.632465	0.140256	0.198466	0.178226	0.740698	-1.27201	0.227302	-1.86319	0.759111	1.58144	0.617014	-1.31494	1.35535	0.111369	-7.373404e+01	5.494177e+02	4.756837e+02
20750	-0.51066	-1.15293	-1.1764	-1.12817	-0.624771	-0.0734756	-0.240969	0.122863	0.212483	0.233675	0.226334	0.263958	0.0838819	0.273527	1.19474	1.22627	1.1088	1.1017	1.12663	0.0387067	1.27409	-0.744765	1.22886	-0.412388	-0.994289	0.363655	1.61353	1.26305	-1.0167	-0.59397	0.383162	-0.0743153	0.585013	-0.235256	-0.926136	0.443906	-0.908868	1.30999	-0.170411	1.96923	-0.37398	-0.636875	-0.577955	0.0298119	0.148583	1.60296	1.51617	-1.80289	-0.145118	0.632286	0.384654	0.927752	-2.20727	1.68171	0.00312453	-0.901003	-0.331516	0.687517	1.32978	0.822379	-1.02158	-0.697361	-0.128479	0.180325	-0.103599	0.540608	0.911157	0.412464	-2.4615	1.39631	1.58441	0.75431	-1.00023	1.81386	0.0388413	-7.954284e+01	5.431909e+02	4.636481e+02
